KIND;OPR;STAT;AREA;CITY ;CB             ; LAC ; CID  ;GSM ;DCS ; 3G L ; 3G C ;  3G S  ;U-L;U900;U-S;DATE; ADDR             ; REM                                ;   OZIN    ;   OZIE  ;LOCK
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1015 ;123 ;456 ; 1100 ; 1015 ;12345678 ;;;;31.10.06; Долгобродская 17      ; завод шестерен, два трипода        ; 53.894033; 27.610687;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1016 ;123 ;    ; 1100 ; 1016 ;1234     ;;;;30.09.06; Партизанский пр. 2/4  ; ЦНИИТУ, триподы белого цвета       ; 53.885555; 27.583266;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1017 ;123 ;456 ; 1000 ; 1017 ;123456   ;;;;18.10.06; Фабрициуса 24        ;электродепо "Московское", трубостойки; 53.887647; 27.534631;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1018 ;123 ;456 ; 1000 ; 1018 ;123456   ;;;;24.12.05; Либкнехта 68          ; РО "Трест Промбурвод", трубостойки ; 53.897112; 27.527820;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1019 ;123 ;    ; 1100 ; 1019 ;123456   ;;;;12.02.06; Рокоссовского пр. 134 ; поликлиника N23, мачта             ; 53.854445; 27.604199;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1020 ;123 ;    ; 1000 ; 1020 ;123456   ;;;;11.10.08; Лынькова 123          ; цех СОАО МЗАК, мачта               ; 53.928856; 27.460134;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1021 ;123 ;456 ; 1100 ; 1021 ;123456   ;;;;13.10.06; Мележа 3              ; БелГИСС, трубостойки               ; 53.939367; 27.600174;G
$;B;R  ;MI.; Минск ;                    ;     ;      ;    ;    ; 1000 ; 1022 ;123456   ;;;;13.10.12; Корженевского пер. 4Б ; трансформаторная, мачта            ; 53.845301; 27.529411;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1024 ;123 ;456 ;      ;      ;         ;;;;25.11.06; Победителей пр. 21    ; Дом профсоюзов, трубостойки        ; 53.911105; 27.545098;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1025 ;123 ;456 ; 1000 ; 1025 ;123456   ;;;;30.09.06; Кульман 14            ; общ."Амкодор-Белвар", трубостойки  ; 53.9213  ; 27.5812  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1026 ;123 ;456 ; 1000 ; 1026 ;123456   ;;;;09.04.06; Захарова 55           ; Белтелеком МЦК, трубостойки        ; 53.9006  ; 27.5853  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1029 ;123 ;    ; 1000 ; 1029 ;123456   ;;;;17.11.07; Октябрьская 2         ; общежитие БГУ N2, трубостойки      ; 53.893119; 27.564388;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1030 ;123 ;    ; 1000 ; 1030 ;123456   ;;;;21.09.10; Жуковского 1          ; Гиппомаркет, трипод                ; 53.885004; 27.552894;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1031 ;123 ;4   ; 1000 ; 1031 ;123456   ;;;;09.04.06; Курчатова 8           ; общежитие БГУ N10, трубостойки     ; 53.838634; 27.471657;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1032 ;123 ;456 ; 1000 ; 1032 ;123456   ;;;;28.01.06; Щедрина 83            ; поликлиника N16, мачта             ; 53.9348  ; 27.5574  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1033 ;123 ;456 ; 1000 ; 1033 ;123456   ;;;;23.08.06; Шаранговича 19        ; НПО "Центр", триподы?              ; 53.8859  ; 27.4515  ;G
