KIND;OPR;STAT;AREA;CITY;CB;LAC;CID;GSM;DCS;3G L; 3G C;  3G S   ;U-L;U900;U-S;DATE; ADDR             ; REM                                                  ;  OZIN    ;  OZIE    ;LOCK
/;Могилев
$;4;R  ;MO.; Могилев             ;;;;;; 160 ; 605914 ; 123     ;     ;        ;        ;04.07.18 ; Мовчанского 52        ; опорная мачта МТС ок. автостоянки                    ; 53.878910; 30.367429;G
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 605934 ; 123     ; 163 ; 605934 ;5  8    ;01.06.17 ; Первомайская 99       ; мебельный магазин, мачта МТС                         ; 53.924079; 30.342108;G
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 605997 ; 123     ;     ;        ;        ;10.02.17 ; Каманина 33           ; магазин ОАО "Восход", мачта МТС                      ; 53.940938; 30.349211;G
$;4;D  ;MO.; Могилев             ;;;;;; 163 ; 600689 ;  23     ;     ;        ;        ;01.04.17 ; Шмидта пр. 80         ; фил-л БНТУ,магазин "E-MOGILEV", мачта МТС            ; 53.866900; 30.336067;G
$;4;D  ;MO.; Могилев             ;;;;;; 163 ; 604653 ; 123     ;     ;        ;        ;27.01.17 ; Витебский пр. 42      ; поликлиника N5, мачта МТС                            ; 53.885661; 30.413273;G
/;Могилевская область
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 600451 ; 123     ;     ;        ;        ;14.02.17 ; Минская 21            ; РУЭС, мачта МТС                                      ; 53.148025; 29.230304;G
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 600452 ; 123     ;     ;        ;        ;14.02.17 ; Чонгарская 37         ; Общество глухих УПП БелОГ                            ; 53.131553; 29.229484;G*
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 600453 ; 123     ;     ;        ;        ;03.02.17 ; Бахарова 225          ; завод ТДиА, труба                                    ; 53.126204; 29.200254;G
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 600454 ; 123     ;     ;        ;        ;03.02.17 ; Гоголя 177            ; завод ТАиМ                                           ; 53.149735; 29.188383;G*
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 600455 ; 123     ;     ;        ;        ;10.02.17 ; 50 лет ВЛКСМ 26       ; г-ца "Юбилейная", мачта МТС                          ; 53.168130; 29.191810;G
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 600456 ; 123     ;     ;        ;        ;10.02.17 ; Энергетиков 9         ; ТЭЦ-2, труба                                         ; 53.189393; 29.204169;G
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 600457 ; 123     ;     ;        ;        ;10.02.17 ; Пролетарская 37       ; поликлиника N1, мачта МТС?                           ; 53.143746; 29.214768;G*
$;4;R  ;MOO; Осиповичи           ;;;;;; 161 ; 602407 ; 123     ;     ;        ;        ;24.01.17 ; Интернациональная 5   ; почта, мачта МТС                                     ; 53.300647; 28.644450;G
$;4;R  ;MOO; Осиповичи           ;;;;;; 161 ; 602408 ;  23     ;     ;        ;        ;24.01.17 ; Дмитриева 6           ; общежитие ОАО"Кровля", мачта МТС                     ; 53.308504; 28.634719;G
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 602451 ; 123     ;     ;        ;        ;03.02.17 ; 50 лет ВЛКСМ 61       ; общежитие N7 стройтреста N13, мачта МТС?             ; 53.161482; 29.174717;G*
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 602457 ; 123     ;     ;        ;        ;24.01.17 ; Социалистическая 84   ; ОАО "Славянка", мачта МТС                            ; 53.138835; 29.227300;G
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 602458 ; 123     ;     ;        ;        ;04.02.17 ; Парковая 57           ; обувная фабрика, мачта МТС?                          ; 53.122781; 29.234171;G*
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 602459 ;  23     ;     ;        ;        ;04.02.17 ; Минская 130           ; завод КПД, мачта МТС                                 ; 53.173036; 29.206369;G
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 602460 ; 123     ;     ;        ;        ;10.02.17 ; пер.Шмидта 6          ; УМ-79, столб МТС?                                    ; 53.155690; 29.222880;G*
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 602462 ; 123     ;     ;        ;        ;10.02.17 ; Гагарина 20           ; центральная больница                                 ; 53.175354; 29.185600;G
$;4;R  ;MOO; Белыничи            ;;;;;; 164 ; 602626 ;   3     ;     ;        ;        ;10.02.17 ; Советская 31          ; ЗАГС, мачта МТС?                                     ; 53.998563; 29.709495;G*
$;4;R  ;MOO; Александрия         ;;;;;; 162 ; 604133 ; 123     ;     ;        ;        ;21.01.17 ; Шкловский р-н         ; гостиница, столб МТС                                 ; 54.330175; 30.281000;G
$;4;R  ;MOO; Шклов               ;;;;;; 162 ; 604151 ; 123     ;     ;        ;        ;26.12.16 ; Ленинская 49          ; УКП "БытУслуги", мачта МТС                           ; 54.201581; 30.297344;G
