KIND;OPR;STAT;AREA;CITY ;CB  ;LAC; CID ; GSM ; DCS;3G L; 3G C;  3G S   ;U-L; U900 ;U-S ;  DATE  ; ADDR                ; REM                               ;  OZIN     ;  OZIE  ;LOCK

/;Витебск;;;;;;;;;;;;;;; 

$;V;R;VI.; Витебск ; VITEBSK ;571;   31 ;123 ;456 ;571; 3031 ;123456789;571; 5031 ;123 ;05.05.13; Зеленогурская 16    ; магазин "Веста" N125, мачта         ; 55.163472; 30.185108;G
$;V;R;VI.; Витебск ;         ;   ;   31 ;    ;    ;571; 4031 ;1 3      ;   ;      ;    ;13.05.19; Зеленогурская 16    ; магазин "Веста" N125, мачта         ; 55.163472; 30.185108;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   32 ;123 ;456 ;571; 3032 ;123456789;571; 5032 ;123 ;12.10.09; Московский пр. 72   ; уч.-лабораторный корпус ВГТУ, трипод; 55.177710; 30.236923;G
$;V;R;VI.; Витебск ;         ;   ;   32 ;    ;    ;571; 4032 ;123      ;   ;      ;    ;08.05.19; Московский пр. 72   ; уч.-лабораторный корпус ВГТУ, трипод; 55.177710; 30.236923;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   33 ;123 ;456 ;571; 3033 ;123456789;571; 5033 ;123 ;07.05.11; Полярная 8          ; витебский хладокомбинат, мачта?     ; 55.217714; 30.253665;G
$;V;R;VI.; Витебск ;         ;   ;   33 ;    ;    ;571; 4033 ;1        ;   ;      ;    ;09.05.19; Полярная 8          ; витебский хладокомбинат, мачта?     ; 55.217714; 30.253665;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   34 ;123 ;456 ;571; 3034 ;123456789;571; 5034 ;123 ;17.03.12;Бешенковичского ш.40А; ЧПУП "Иртранс", мачта               ; 55.147611; 30.142579;G
$;V;R;VI.; Витебск ;         ;   ;   34 ;    ;    ;571; 4034 ;12       ;   ;      ;    ;13.05.19;Бешенковичского ш.40А; ЧПУП "Иртранс", мачта               ; 55.147611; 30.142579;G
$;V;R;VI.; Витебск ;         ;571;   35 ;    ;456 ;571; 3035 ;123456789;571; 5035 ;123 ;20.10.13; М. Горького 175     ; общ. N1 "Витебские Ковры", триподы  ; 55.164585; 30.119984;G
$;V;R;VI.; Витебск ;         ;   ;      ;    ;    ;571; 3036 ;123456789;571; 5036 ;123 ;29.10.13; Строителей 3Б       ; узел связи РУП "Белтелеком", мачта  ; 55.169264; 30.204968;G
$;V;R;VI.; Витебск ;         ;571;   37 ;    ;456 ;571; 3037 ;123456789;571; 5037 ;123 ;05.05.13; пр. Победы 7        ; общежитие, трипод                   ; 55.171034; 30.223727;G
$;V;R;VI.; Витебск ;         ;   ;   37 ;    ;    ;571; 4037 ;123      ;   ;      ;    ;08.05.19; пр. Победы 7        ; общежитие, трипод                   ; 55.171034; 30.223727;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   38 ;123 ;    ;571; 3038 ;1234567  ;571; 5038 ;123 ;17.07.13; Ленина 26А          ; ТРК "MARKO-CITY", внутри            ; 55.191100; 30.203536;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   39 ;123 ;456 ;571; 3039 ;123456789;571; 5039 ;123 ;08.09.12; Бумагина 21         ; ОАО "Керамин", склад, мачта         ; 55.196183; 30.180587;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   40 ;123 ;45  ;571; 3040 ;123456789;571; 5040 ;123 ;10.01.13; Улановичи           ; башня life:) 40м.                   ; 55.223955; 30.168355;G
$;V;R;VI.; Витебск ;         ;571;   41 ;    ;456 ;571; 3041 ;123456789;571; 5041 ;123 ;05.06.13; 5-я Фрунзе 7А       ; трамвайное депо, мачта              ; 55.191905; 30.221493;G
$;V;R;VI.; Витебск ;         ;   ;   41 ;    ;    ;571; 4041 ;123      ;   ;      ;    ;05.05.19; 5-я Фрунзе 7А       ; трамвайное депо, мачта              ; 55.191905; 30.221493;G
