KIND;OPR;STAT;AREA;CITY ;CB      ; LAC ; CID ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ;  DATE  ; ADDR                  ; REM                               ;   OZIN   ;   OZIE  ;LOCK
$;V;R  ;MI.; Минск ; MINSK       ; 105 ;  35 ;123 ;456 ; 105 ; 3035 ;123456789;105; 5035 ;123 ;15.09.06; Рокоссовского пр. 134 ; поликлиника N23, мачта            ; 53.8543  ; 27.6043  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  36 ;123 ;456 ; 108 ; 3036 ;123456789;108; 5036 ;123 ;14.12.05; Кнорина 50            ; Термопласт, триподы               ; 53.9439  ; 27.6249  ;
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  37 ;123 ;456 ; 108 ; 3037 ;123456789;108; 5037 ;123 ;28.12.05; Мележа 3              ;Институт стандартизации, трубостойки;53.9396  ; 27.6001  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  38 ;123 ;456 ; 108 ; 3038 ;123456789;108; 5038 ;123 ;30.12.05; Кульман 18            ; общежитие МФЭК, трубостойки       ; 53.9221  ; 27.5791  ;
$;V;R  ;MI.; Минск ;             ; 107 ;  39 ;1   ;4   ;     ;      ;         ;   ;      ;    ;07.05.16; Дзержинского пр. 18   ; Беларусбанк, внутри               ; 53.890001; 27.521677;G
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  40 ;123 ;456 ; 108 ; 3040 ;123456789;108; 5040 ;123 ;23.12.05; Смолячкова 9          ; Селстрой, трубостойки             ; 53.9110  ; 27.5858  ;
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  41 ;123 ;456 ; 108 ; 3041 ;123456789;108; 5041 ;123 ;01.12.04; Независимости пр. 79  ; Дом Печати, трубостойки           ; 53.922520; 27.600430;G
$;V;R  ;MI.; Минск ; MINSK       ; 106 ;  42 ;123 ;456 ; 106 ; 3042 ;123456789;106; 5042 ;123 ;26.10.06; Серафимовича 11       ; УО "ИПД", трипод                  ; 53.889994; 27.587268;G
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  43 ;123 ;456 ; 107 ; 3043 ;123456789;107; 5043 ;123 ;24.12.05; Независимости пр. 21  ; ГУМ, триподы                      ; 53.9007  ; 27.5583  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 102 ;  44 ;123 ;456 ; 102 ; 3044 ;123456789;102; 5044 ;123 ;16.02.05; Пушкина пр. 8         ; общежитие УП "Бытэкс", трубостойки; 53.897930; 27.497960;M
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  45 ;123 ;456 ; 107 ; 3045 ;123456789;107; 5045 ;123 ;21.12.05; Независимости пр. 10  ; Главпочтамт, триподы              ; 53.896170; 27.551020;M
$;V;R  ;MI.; Минск ; MINSK       ; 102 ;  46 ;123 ;456 ; 102 ; 3046 ;123456789;102; 5046 ;123 ;20.09.15; Пушкина пр. 66        ; общежитие БЭРНа, трубостойки      ; 53.9193  ; 27.4985  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 102 ;  47 ;123 ;456 ; 102 ; 3047 ;123456789;102; 5047 ;123 ;17.02.05; Машерова пр. 19       ; офисное здание, трубостойка       ; 53.916269; 27.562575;G
$;V;R  ;MI.; Минск ; MINSK       ; 106 ;  48 ;123 ;456 ; 106 ; 3048 ;123456789;106; 5048 ;123 ;03.04.05; Герасименко 49        ; поликлиника N17, мачта            ; 53.8846  ; 27.6804  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 105 ;  49 ;123 ;456 ; 105 ; 3049 ;123456789;105; 5049 ;123 ;02.08.05; Искалиева 12          ; Заводской ЛСЦ, трубостойки        ; 53.8718  ; 27.6215  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 104 ;  50 ;123 ;456 ; 104 ; 3050 ;123456789;104; 5050 ;123 ;13.05.13; Грушевская 89         ; общежитие МВРЗ, мачта             ; 53.882   ; 27.5153  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 106 ;  51 ;123 ;456 ; 106 ; 3051 ;123456789;106; 5051 ;123 ;23.12.05; Менделеева 13         ; АТС 245, мачта                    ; 53.903   ; 27.6169  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 106 ;  52 ;123 ;456 ; 106 ; 3052 ;123456789;106; 5052 ;123 ;26.09.06; Подлесная 87          ; ж/д УДЦ "Степянка", мачта         ; 53.915379; 27.663681;
$;V;R  ;MI.; Минск ; MINSK       ; 103 ;  53 ;123 ;456 ; 103 ; 3053 ;123456789;103; 5053 ;123 ;11.12.15; Одинцова 47           ; ЖЭС, мачта                        ; 53.8969  ; 27.4421  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 102 ;  54 ;123 ;456 ; 102 ; 3054 ;123456789;102; 5054 ;123 ;27.10.06; Осипенко 17/3         ; общежитие Белгеодезии, трипод     ; 53.927869; 27.551799;
$;V;R  ;MI.; Минск ; ZHDANOVICHI ; 102 ;  55 ;123 ;456 ; 102 ; 3055 ;123456789;102; 5055 ;123 ;20.06.05; Тимирязева 125/7      ; ТД Ждановичи, склад, триподы      ; 53.9359  ; 27.4456  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 105 ;  56 ;123 ;456 ; 105 ; 3056 ;123456789;105; 5056 ;123 ;13.10.06; Серова 15             ; поликлиника N35, мачта            ; 53.847945; 27.549392;G
$;V;R  ;MI.; Минск ; MINSK       ; 104 ;  57 ;123 ;456 ; 104 ; 3057 ;123456789;104; 5057 ;123 ;13.10.06; Курчатова 8           ; общежитие N10 БГУ, трубостойки    ; 53.838593; 27.471417;G
$;V;R  ;MI.; Минск ; MINSK       ; 103 ;  58 ;123 ;456 ; 103 ; 3058 ;123456789;103; 5058 ;123 ;25.11.06; Рафиева 60            ; поликлиника N25, мачта            ; 53.863116; 27.443738;G
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  59 ;123 ;456 ; 108 ;  572 ;123456789;108; 5059 ;123 ;23.01.06; Гинтовта 28           ; поликлиника N28, мачта            ; 53.9508  ; 27.6773  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  59 ;   7;   8; 108 ; 5721 ;1  4  7  ;108; 5059 ;   4;27.05.14; Гинтовта 28           ; поликлиника N28, мачта            ; 53.9508  ; 27.6773  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 104 ;  60 ;123 ;456 ; 104 ; 3060 ;123456789;104; 5060 ;123 ;13.05.13; Казинца 2             ; Белресурсы, трубостойки           ; 53.8673  ; 27.5243  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  61 ;123 ;456 ; 108 ; 3061 ;123456789;108; 5061 ;123 ;04.01.06; Никифорова 3          ; поликлиника N8, мачта             ; 53.9396  ; 27.6892  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  62 ;123 ;456 ; 108 ; 3062 ;123456789;108; 5062 ;123 ;08.01.15; Независимости пр. 116 ; нац. библиотека, трубостойки      ; 53.930836; 27.645736;G
$;V;R  ;MI.; Минск ; MINSK       ; 106 ;  63 ;123 ;456 ; 106 ; 3063 ;123456789;106; 5063 ;123 ;21.12.05; Платонова 10          ; Плодоовощпроект, трубостойки      ; 53.9074  ; 27.5929  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  64 ;123 ;456 ; 107 ; 3064 ;123456789;107; 5064 ;123 ;27.02.06; Немига 30             ; завод ЛУЧ, трубостойки            ; 53.900802; 27.546462;G
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  65 ;123 ;456 ; 107 ; 3065 ;123456789;107; 5065 ;123 ;23.08.06; Тимирязева 9А         ; трипод                            ; 53.9083  ; 27.5296  ;G
$;V;R  ;MI.;Новинки; MINSK       ; 102 ;  66 ;123 ;456 ; 102 ; 3066 ;123456789;102; 5066 ;123 ;24.09.06; Будславская 19        ; автоцентр "Новинки", мачта        ; 53.9606  ; 27.5442  ;G
$;V;R  ;MI.;Новинки; MINSK       ; 102 ;  66 ;   7;   8; 102 ; 2066 ;1  4     ;102; 5066 ;   4;11.02.18; Будславская 19        ; автоцентр "Новинки", мачта        ; 53.9606  ; 27.5442  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 102 ;  67 ;123 ;456 ; 102 ; 3067 ;123456789;102; 5067 ;123 ;16.06.05; Кунцевщина 8          ; поликлиника N26, мачта            ; 53.9113  ; 27.4379  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 106 ;  68 ;123 ;456 ; 106 ; 3068 ;123456789;106; 5068 ;123 ;24.09.06; Бачило 9              ; поликлиника N36, мачта            ; 53.841287; 27.700102;G
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  69 ;123 ;456 ; 108 ; 3069 ;123456789;108; 5069 ;123 ;30.12.05; Хоружей 13            ; УП "Минсктиппроект", трубостойки  ; 53.9195  ; 27.5743  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  70 ;123 ;456 ; 108 ; 3070 ;123456789;108; 5070 ;123 ;19.01.05; Кольцова 49           ; общежитие МГТК, трубостойки       ; 53.951673; 27.603513;G
$;V;R  ;MI.; Минск ; MINSK       ; 102 ;  71 ;123 ;456 ; 102 ;  601 ;123456789;102; 5071 ;123 ;27.08.05; Даумана 23            ; СК "Динамо", триподы              ; 53.919029; 27.548377;G
$;V;R  ;MI.; Минск ; MINSK       ; 102 ;  71 ;   7;    ; 102 ; 6011 ;1  4  7  ;102; 5071 ;   4;14.11.13; Даумана 23            ; СК "Динамо", триподы              ; 53.919029; 27.548377;G
$;V;R  ;MI.; Минск ; MINSK       ; 103 ;  72 ;123 ;456 ; 103 ; 3072 ;123456789;103; 5072 ;123 ;26.10.06; Гурского 17           ; Троллейбусный парк N3, мачта      ; 53.881030; 27.487220;M
$;V;R  ;MI.; Минск ; MINSK       ; 105 ;  73 ;123 ;456 ; 105 ; 3073 ;123456789;105; 5073 ;123 ;21.12.05; Аэродромная 38        ; COOO "Гейм Стрим", эйф.башня      ; 53.871204; 27.558689;G
$;V;R  ;MI.; Минск ; MINSK       ; 105 ;  74 ;123 ;456 ; 105 ; 3074 ;123456789;105; 5074 ;123 ;24.09.06; Ташкентская 7         ; Служба быта, мачта                ; 53.836593; 27.629877;G
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  75 ;123 ;456 ; 107 ;  624 ;123456789;107; 5075 ;123 ;21.12.05; Октябрьская 5         ; к/з "Минск", триподы              ; 53.893690; 27.567500;M
$;V;R  ;MI.; Минск ;             ;     ;  75 ;    ;    ; 107 ; 6241 ;1  4  7  ;   ;      ;    ;23.12.14; Октябрьская 5         ; к/з "Минск", триподы              ; 53.893690; 27.567500;M
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  76 ;123 ;456 ; 107 ; 3076 ;123456789;107; 5076 ;123 ;21.12.05; Румянцева 2           ; дом литераторов, эйф.башня        ; 53.906244; 27.574820;G
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  77 ;123 ;456 ; 108 ; 3077 ;123456789;108; 5077 ;123 ;24.12.05; Сурганова 44          ; дом художников, трубостойки       ; 53.927978; 27.589966;M
$;V;R  ;MI.; Минск ; MINSK       ; 106 ;  78 ;123 ;456 ; 106 ; 3078 ;123456789;106; 5078 ;123 ;24.01.05; Стахановская 25А      ; АТС 230, мачта                    ; 53.886319; 27.611118;M
$;V;R  ;MI.; Минск ; MINSK       ; 106 ;  79 ;123 ;456 ; 106 ; 3079 ;123456789;106; 5079 ;123 ;27.02.06; Партизанский пр. 112А ; стомат.поликлиника N4, эйф.башня  ; 53.8668  ; 27.6538  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 105 ;  80 ;123 ;456 ; 105 ; 3080 ;12345678 ;105; 5080 ;123 ;30.10.06; Стебенева 12          ; Спецавтоматика, мачта             ; 53.837965; 27.548355;G
$;V;R  ;MI.; Минск ; MINSK       ; 104 ;  82 ;123 ;456 ; 104 ; 3082 ;123456789;104; 5082 ;123 ;13.05.13; Дзержинского пр. 83   ; Мединститут, трубостойки          ; 53.861869; 27.485043;M
$;V;R  ;MI.; Минск ; MINSK       ; 102 ;  83 ;123 ;456 ; 102 ; 3083 ;123456789;102; 5083 ;123 ;01.07.05; Притыцкого 23         ; кинотеатр "Аврора", трубостойки   ; 53.9088  ; 27.4926  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 102 ;  84 ;123 ;456 ; 102 ; 3084 ;123456789;102; 5084 ;123 ;05.11.06; Матусевича 13         ; Фрунзенский ЛСЦ, мачта            ; 53.9148  ; 27.4829  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  85 ;123 ;456 ; 107 ; 3085 ;123456789;107; 5085 ;123 ;21.12.05; Мясникова 41          ; Минфин, трубостойки               ; 53.8949  ; 27.5422  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  86 ;123 ;456 ; 107 ; 3086 ;123456789;107; 5086 ;123 ;25.12.05; Кальварийская 25      ; Жилкоммунтехника, трубостойки     ; 53.9064  ; 27.5208  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  87 ;123 ;456 ; 108 ; 3087 ;123456789;108; 5087 ;123 ;14.12.05; Славинского 45        ; ТЦ "Верас", мачта                 ; 53.9389  ; 27.6421  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 106 ;  88 ;123 ;456 ; 106 ; 3088 ;123456789;106; 5088 ;123 ;13.01.05; Аннаева 49            ; Белсвязьстрой, мачта              ; 53.906897; 27.634377;G
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  89 ;123 ;456 ; 108 ; 3089 ;123456789;108; 5089 ;123 ;04.01.06; Калинина пер. 16      ; РУП "БелЭЗ", трубостойки          ; 53.9327  ; 27.6088  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  90 ;123 ;456 ; 107 ; 3090 ;123456789;107; 5090 ;123 ;17.10.06; Либкнехта 85          ; больница N4, трубостойки          ; 53.8927  ; 27.5149  ;G
$;V;R  ;MI.; Минск ; ZHDANOVICHI ; 102 ;  92 ;123 ;456 ; 102 ; 3092 ;123456789;102; 5092 ;123 ;01.07.05; Тимирязева 129/1   ; ТД Ждановичи, прод.рынок, трубостойки; 53.9398  ; 27.4414  ;G
$;V;R  ;MI.; Минск ; ZHDANOVICHI ; 102 ;  93 ;123 ;456 ; 102 ; 3093 ;123456789;102; 5093 ;123 ;01.07.05; Тимирязева 125/4      ; ТД Ждановичи, СТО, трубостойки?   ; 53.934187; 27.452671;M
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  95 ;123 ;456 ; 108 ; 3095 ;123456789;108; 5095 ;123 ;13.05.13; Кульман 21            ; общежитие РУП "Белпочта", трипод  ; 53.926584; 27.568438;M
$;V;RVM;MI.; Минск ;             ; 102 ;  96 ;1   ;4   ; 102 ; 3096 ;1  4  7  ;102; 5096 ;1   ;09.04.13; Победителей пр. 14    ; бывший МинскЭкспо, внутри         ; 53.928035; 27.520869;G
$;V;R  ;MI.; Минск ; MINSK       ; 106 ;  97 ;123 ;456 ; 106 ; 3097 ;123456789;106; 5097 ;123 ;31.01.05; Охотский пер. 21      ; АТС 243, трубостойки              ; 53.871919; 27.674004;G
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  98 ;123 ;456 ; 108 ; 3098 ;123456789;108; 5098 ;123 ;14.12.05; Карбышева 48          ; общ. ЖРЭО Первом.р-на, трубостойки; 53.948496; 27.640077;M
$;V;R  ;MI.; Минск ; MINSK       ; 102 ; 100 ;123 ;456 ; 102 ;  587 ;123456789;102; 5100 ;123 ;28.02.05; Одоевского 52         ; гостиница "Желонь", мачта         ; 53.9029  ; 27.4797  ;G
$;V;R  ;MI.; Минск ;             ;     ; 100 ;    ;    ; 102 ; 5871 ;1  4  7  ;   ;      ;    ;30.12.15; Одоевского 52         ; гостиница "Желонь", мачта         ; 53.9029  ; 27.4797  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 107 ; 101 ;123 ;456 ; 107 ; 3101 ;123456789;107; 5101 ;123 ;21.12.05; Могилевская 12        ; пожарное депо, трубостойки        ; 53.8837  ; 27.5415  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 102 ; 102 ;123 ;456 ; 102 ; 3102 ;123456789;102; 5102 ;123 ;10.11.15; Ольшевского 78        ;общежитие N2 ОАО "Луч", трубостойки; 53.9242  ; 27.4865  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 105 ; 103 ;123 ;456 ; 105 ; 3103 ;123456789;105; 5103 ;123 ;26.10.06; Рокоссовского пр. 150А; кинотеатр "Салют", мачта          ; 53.855429; 27.609967;G
$;V;R  ;MI.; Минск ; MINSK       ; 105 ; 104 ;123 ;456 ; 105 ; 3104 ;123456789;105; 5104 ;123 ;10.11.15; Рокоссовского пр. 27  ; АТС 247/248, мачта                ; 53.870487; 27.601524;G
$;V;R  ;MI.; Минск ; MINSK       ; 104 ; 105 ;123 ;456 ; 104 ; 3105 ;123456789;104; 5105 ;123 ;13.05.13; Корженевского 4       ; ж/д больница, мачта               ; 53.8455  ; 27.4979  ;G
