KIND;OPR;STAT;AREA;CITY          ; CB          ; LAC ; CID ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ;  DATE   ; ADDR                  ; REM                                                  ;  OZIN     ;  OZIE  ;LOCK
$;V;R  ;MIO; Фаниполь            ; FANIPOL'    ; 112 ;  33 ;123 ;456 ; 112 ; 3566 ;123456789;112; 5033 ;123 ;22.02.07 ; Заводская 5           ; котельная, труба                                     ; 53.738701; 27.328579;G
$;V;R  ;MIO; Фаниполь            ; FANIPOL'    ; 112 ;  33 ;   7;   8; 112 ; 4331 ;1  4     ;112; 5033 ;   4;30.05.17 ; Заводская 5           ; котельная, труба                                     ; 53.738701; 27.328579;G
$;V;R  ;MIO; Новинка             ; NOVINKA     ; 116 ;  34 ;123 ;456 ; 116 ; 3576 ;1234567 9;116; 5034 ;123 ;22.02.07 ; Минский р-н           ; башня на холме рядом с деревней                      ; 54.053180; 27.387422;G
$;V;R  ;MIO; Борисов             ; BORISOV     ; 113 ;  35 ;123 ;456 ; 113 ; 3502 ;123456789;113; 5035 ;1   ;06.08.05 ; Чапаева 1             ; дом быта, трубостойки                                ; 54.223770; 28.512780;G
$;V;R  ;MIO; Михановичи          ; MIHANOVICHI ; 112 ;  36 ;123 ;456 ; 112 ; 3693 ;123456789;112; 5036 ;123 ;22.02.07 ; Минский р-н           ; М1, мачта 70м                                        ; 53.757093; 27.663431;G
$;V;R  ;MIO; Лошница             ; LOSHNIСA    ; 113 ;  37 ;123 ;456 ; 113 ; 3936 ;123456   ;113; 5037 ;123 ;30.08.08 ; Борисовский р-н       ; ОАО "Лошницкий комбикормовый завод", труба           ; 54.267144; 28.716135;G
$;V;R  ;MIO; Плисcа              ; PLISSA      ; 113 ;  38 ;123 ;456 ; 113 ; 3664 ;123456   ;113; 5038 ;1   ;06.05.15 ; Крупский р-н          ; М1, 493км, совм.башня 70м                            ; 54.370202; 29.322643;G
$;V;R  ;MIO; Заручье             ; ZARUCH'E    ; 113 ;  39 ;123 ;    ; 113 ; 3939 ;123456   ;113; 5039 ;  3 ;01.07.15 ; Борисовский р-н       ; М1, 421км, совм.башня 70м                            ; 54.061895; 28.457173;G
$;V;R  ;MIO; Вишневка (Вяча)     ; VISHNEVKA   ; 116 ;  40 ;123 ;456 ; 116 ; 3589 ;123456789;116; 5040 ;123 ;06.07.08 ; Минский р-н           ; мачта 75м                                            ; 54.069920; 27.564540;G
$;V;R  ;MIO; Энергетик           ; ENERGETIK   ; 111 ;  41 ;1234; 567; 111 ; 3626 ;123456789;111; 5041 ;1234;21.04.05 ; Дзержинский р-н       ; М1, совм.башня 70м                                   ; 53.591760; 27.045120;G
$;V;R  ;MIO; Копыль              ; KOPYL'      ; 117 ;  42 ;123 ;    ; 117 ; 3787 ; 2345    ;   ;      ;    ;05.06.06 ; Замковая 1            ; общежитие, мачта                                     ; 53.151520; 27.092910;G
$;V;R  ;MIO; Ольковичи           ; OL'KOVICHI  ; 115 ;  43 ; 23 ;    ;     ;      ;         ;   ;      ;    ;06.07.08 ; Вилейский р-н         ; совм.башня 70м                                       ; 54.493610; 27.431830;G
