KIND;OPR;STAT;AREA;CITY   ;CB   ;LAC; CID ; GSM ; DCS ; 3G L; 3G C ; 3G S ; DATE  ; ADDR                 ; REM                               ;  OZIN     ;  OZIE  ;LOCK
/;Витебск;;;;;;;;;;;;;;;
$;M;R;VI.; Витебск   ; VITEBSK  ; 45; 5520 ;123 ;456 ;246; 6125 ;123456789;246; 2916 ;234 ;09.05.09; Черняховского 14А  ;общ. политехнического техникума, мачта; 55.179483; 30.203878;G
$;M;R;VI.; Витебск   ;          ;   ; 5520 ;    ;    ;246; 6058 ;12  4 78 ;   ;      ;    ;23.11.15; Черняховского 14А  ;общ. политехнического техникума, мачта; 55.179483; 30.203878;G
$;M;R;VI.; Витебск   ; VITEBSK  ; 43; 5550 ;123 ;456 ;246; 6126 ;123456 8 ;246; 4042 ;234 ;30.09.07; 2-я Прибрежная 1    ; меховой комбинат, мачта             ; 55.164324; 30.160680;G
$;M;R;VI.; Витебск   ;          ;   ; 5550 ;    ;    ;246; 5897 ;      7 9;   ;      ;    ;23.01.18; 2-я Прибрежная 1    ; меховой комбинат, мачта             ; 55.164324; 30.160680;G
$;M;R;VI.; Витебск   ; VITEBSK  ; 45; 5551 ;123 ;456 ;240; 6127 ;123456789;240; 4042 ;56  ;23.08.08; Строителей 1        ; гостиница "Лучёса", трубостойки     ; 55.172549; 30.200885;G
$;M;R;VI.; Витебск   ;          ;   ; 5551 ;    ;    ;   ;      ;         ;240; 3042 ;1   ;13.01.17; Строителей 1        ; гостиница "Лучёса", трубостойки     ; 55.172549; 30.200885;G
$;M;R;VI.; Витебск   ; VITEBSK  ; 43; 5552 ;123 ;456 ;246; 6128 ;1234567 9;246; 4043 ;12  ;01.11.08; Космонавтов 10А     ; здание хранения грузов, мачта       ; 55.193819; 30.185376;G
$;M;R;VI.; Витебск   ;          ;   ; 5552 ;    ;    ;246; 5908 ;       8 ;246; 3042 ;4   ;01.11.17; Космонавтов 10А     ; здание хранения грузов, мачта       ; 55.193819; 30.185376;G
$;M;R;VI.; Витебск   ;          ;   ; 5552 ;    ;    ;246; 1352 ;12 45 78 ;   ;      ;    ;23.01.18; Космонавтов 10А     ; здание хранения грузов, мачта       ; 55.193819; 30.185376;G
$;M;R;VI.; Витебск   ; VITEBSK  ; 87; 5553 ;123 ;456 ;245; 5913 ;123456789;245; 4043 ;345 ;28.12.08; 3-я Суражская       ; цех "Знамя Индустриализации", мачта ; 55.207663; 30.223394;G
$;M;R;VI.; Витебск   ;          ;   ; 5553 ;    ;    ;245; 2654 ;   4  78 ;   ;      ;    ;21.12.18; 3-я Суражская       ; цех "Знамя Индустриализации", мачта ; 55.207663; 30.223394;G
$;M;R;VI.; Витебск   ; VITEBSK  ; 48; 5554 ;123 ;456 ;240; 6129 ;123456   ;240; 4043 ;689 ;28.12.08; пр. Победы 23Б      ; магазин "Веста" N141, мачта         ; 55.165666; 30.220926;G
$;M;R;VI.; Витебск   ;          ;   ; 5554 ;    ;    ;240; 5916 ;      789;   ;      ;    ;26.03.17; пр. Победы 23Б      ; магазин "Веста" N141, мачта         ; 55.165666; 30.220926;G
$;M;R;VI.; Витебск   ; VITEBSK  ; 45; 5556 ;123 ;456 ;240; 6130 ;123456   ;240; 3043 ;147 ;28.12.08; Чкалова 18          ; магазин "Веста" N139, мачта         ; 55.173896; 30.218126;G
$;M;R;VI.; Витебск   ;          ;   ; 5556 ;    ;    ;240; 5917 ;      789;   ;      ;    ;06.11.17; Чкалова 18          ; магазин "Веста" N139, мачта         ; 55.173896; 30.218126;G
$;M;R;VI.; Витебск   ; VITEBSK  ; 47; 5558 ;123 ;456 ;245; 5920 ;123456789;245; 4047 ;123 ;22.07.08; Баумана 20В         ; столовая ВГАВМ, мачта               ; 55.197650; 30.217212;G
$;M;R;VI.; Витебск   ;          ;   ; 5558 ;    ;    ;245; 5921 ;1  4  7  ;   ;      ;    ;21.12.15; Баумана 20В         ; столовая ВГАВМ, мачта               ; 55.197650; 30.217212;G
$;M;R;VI.; Витебск   ; VITEBSK  ; 43; 5559 ;123 ;456 ;246; 6131 ;123456   ;246; 4047 ;456 ;22.11.07;Улановичи-2, 1я Поселковая;маг. "Витебские продукты", мачта; 55.231015; 30.169800;G
$;M;R;VI.; Витебск   ; VITEBSK  ; 45; 5560 ;123 ;456 ;240; 6132 ;1234567  ;240; 4053 ;234 ;06.02.13; Смоленская 8        ; приёмный пункт стеклотары, мачта    ; 55.181891; 30.228678;G
$;M;R;VI.; Витебск   ; VITEBSK  ; 48; 5563 ;123 ;456 ;240; 6133 ;123456789;240; 4053 ;56  ;28.12.08; Чкалова 34          ; отделение почты, мачта              ; 55.167921; 30.212153;G
$;M;R;VI.; Витебск   ;          ;   ; 5563 ;    ;    ;240; 6062 ;1  4  7  ;240; 4055 ;1   ;13.01.17; Чкалова 34          ; отделение почты, мачта              ; 55.167921; 30.212153;G
$;M;R;VI.; Витебск   ; VITEBSK  ; 48; 5565 ;123 ;456 ;240; 6134 ;123456 89;240; 4055 ;234 ;28.12.08; пр. Победы          ; мкрн. Юг-7, опорная мачта           ; 55.153910; 30.210128;G
$;M;R;VI.; Витебск   ;          ;   ; 5565 ;    ;    ;240; 5926 ;      7  ;240;      ;    ;28.09.18; пр. Победы          ; мкрн. Юг-7, опорная мачта           ; 55.153910; 30.210128;G
$;M;R;VI.; Витебск   ; VITEBSK  ; 47; 5576 ;123 ;456 ;245; 5927 ;123456789;245; 4056 ;345 ;28.08.08; Шрадера 1           ; стоматолог. поликлиника, мачта      ; 55.186353; 30.208309;G
$;M;R;VI.; Витебск   ;          ;   ; 5576 ;    ;    ;245; 2669 ;1  4  7  ;   ;      ;    ;08.11.17; Шрадера 1           ; стоматолог. поликлиника, мачта      ; 55.186353; 30.208309;G
$;M;R;VI.; Витебск   ; VITEBSK  ; 47; 5637 ;123 ;456 ;245; 5939 ;123456789;245; 4132 ;789 ;02.03.09; Лазо 110            ; оптовая база ОАО "Хозторг", мачта   ; 55.201933; 30.257936;G
$;M;R;VI.; Витебск   ;          ;   ; 5637 ;    ;    ;245; 5944 ;1  4  7  ;   ;      ;    ;10.01.15; Лазо 110            ; оптовая база ОАО "Хозторг", мачта   ; 55.201933; 30.257936;G
$;M;R;VI.; Витебск   ;          ;   ;      ;    ;    ;240; 5713 ;1  4  7  ;   ;      ;    ;10.02.18; Чкалова             ;ост. "Медцентр", опорная мачта velcom; 55.148872; 30.225575;G
$;M;R;VI.; Витебск   ;          ;   ;      ;    ;    ;240; 5714 ;123456789;   ;      ;    ;07.01.18; Чкалова             ;ост. "Медцентр", опорная мачта velcom; 55.148872; 30.225575;G
$;M;R;VI.; Витебск   ; VITEBSK  ; 87; 5970 ;123 ;456 ;245; 6195 ;12345678 ;245; 4203 ;123 ;09.03.13; Журжево             ; промзона СЭЗ, мачта                 ; 55.249324; 30.258467;G
$;M;R;VI.; Витебск   ;          ;   ;      ;    ;    ;245;  182 ;1234567  ;245; 842  ;456 ;05.11.18; пр.Фрунзе 72        ; магазин "Веста" №79, трипод         ; 55.195191; 30.239799;G          
$;M;R;VI.; Витебск   ;          ;   ;      ;    ;    ;245; 1726 ;12345 7  ;   ;      ;    ;21.12.18; 6-я Суражская 9А    ; ДС №167 "Белтехосмотр", мачта       ; 55.209236; 30.229342;G          
$;M;R;VI.; Витебск   ;          ;   ;      ;    ;    ;245; 1727 ; 2 45    ;   ;      ;    ;21.12.18; 6-я Суражская 9А    ; ДС №167 "Белтехосмотр", мачта       ; 55.209236; 30.229342;G
$;M;R;VI.; Витебск   ;          ;   ;      ;    ;    ;   ;      ;         ;240; 1251 ;0   ;12.08.18;                     ; U9, БС?                             ;          ;          ;
$;M;R;VI.; Витебск   ;          ;   ;      ;    ;    ;   ;      ;         ;240; 1283 ;0   ;12.08.18;                    ;U9, на выезде из города по ж/д на Оршу;          ;          ;
$;M;R;VI.; Витебск   ;          ;   ;      ;    ;    ;240; 1639 ;1  4  7  ;   ;      ;    ;12.08.18;                     ; ???                                 ;          ;          ;
$;M;R;VI.; Витебск   ;          ;   ;      ;    ;    ;240; 2404 ;12 45 78 ;   ;      ;    ;12.08.18;                     ; доп.сектор БС 2558?                 ;          ;          ;
$;M;R;VI.; Витебск   ;          ;   ;      ;    ;    ;245; 2816 ;       8 ;   ;      ;    ;25.07.18;                     ; в районе БС 2578                    ;          ;          ;
$;M;R;VI.; Витебск   ;          ;   ;      ;    ;    ;240; 4449 ;      7  ;   ;      ;    ;07.01.18;                     ; в р-не пр. Победы 40 (PSC=145)      ;          ;          ;
$;M;R;VI.; Витебск   ;          ;   ;      ;    ;    ;245; 5276 ;   4  7  ;   ;      ;    ;19.03.18;                     ; доп.сектор в р-не Замковой?         ;          ;          ;
         
M;R;VI.; Витебск   ;            ;   ;Repiter;   ;    ;   ;      ;         ;   ;      ;    ;06.02.13; Смоленская 5/11     ; ТЦ "Европа", место 68, репитер      ; 55.182200; 30.231108;G
$;M;R;VI.; Витебск   ;          ;   ;Repiter;   ;    ;   ;      ;         ;   ;      ;    ;04.08.16; Лазо 137            ; магазин "Евроопт", внутри           ; 55.203500; 30.269000;G
$;M;R;VI.; Витебск   ;          ;   ;Repiter;   ;    ;   ;      ;         ;   ;      ;    ;13.11.16; Московский пр. 109  ; магазин "Корона", внутри            ; 55.171302; 30.273627;G
$;M;D;VI.; Витебск   ; VITEBSK  ; 43;  555 ;123 ;456 ;   ;      ;         ;   ;      ;    ;02.08.06; М. Горького 104     ; труба ТЭЦ напротив завода "Монолит" ; 55.167474; 30.132360;G
$;M;D;VI.; Витебск   ;          ; 45; 1256 ;    ;  6 ;   ;      ;         ;   ;      ;    ;09.05.09; Московский пр. 10   ; облпочта                            ; 55.182476; 30.206544;G
$;M;D;VI.; Витебск   ; VITEBSK  ; 40; 2579 ;123 ;456 ;   ;      ;         ;   ;      ;    ;19.05.09; Журжевская          ; ООО "Продцентр", СЭЗ "Витебск"      ; 55.224536; 30.247010;
$;M;D;VI.; Витебск   ; VITEBSK  ; 43; 4558 ;123 ;456 ;246; 4558 ;12345678 ;   ;      ;    ;05.05.16; Бешенковичское ш. 48; ОАО "Молоко", мачта                 ; 55.146176; 30.133218;G
$;M;D;VI.; Витебск   ; VITEBSK  ; 48; 5509 ;123 ;456 ;240; 5509 ;123      ;   ;      ;    ;07.04.14; Зеленогурская 12    ; цех швейного предприятия, мачта     ; 55.163696; 30.185988;G
$;M;D;VI.; Витебск   ; VITEBSK  ; 47; 5561 ;123 ;456 ;245; 5561 ;12345678 ;   ;      ;    ;28.04.16; Мира 13А            ; котельная, труба                    ; 55.195938; 30.237693;G
$;M;DU;VI.;Витебск   ;          ;   ;      ;    ;    ;   ;      ;         ;   ;      ;    ;27.07.10; Богатырёва          ; столб около теплопункта, репитер    ;          ;          ; 
$;M;D;VI.; Витебск   ;          ;   ;Repiter;   ;    ;   ;      ;         ;   ;      ;    ;28.09.15; Бешенковичское ш. 3 ; ТЦ "Корона", репитер GSM-900, внутри; 55.160055; 30.167212;G
$;M;D;VI.; Витебск   ;          ;   ;Repiter;   ;    ;   ;      ;         ;   ;      ;    ;21.05.18; пр. Победы 15       ; ТРЦ "МЕГА", широкополосный репитер  ; 55.169634; 30.223952;G
$;M;D;VI.; Витебск   ; VITEBSK  ;   ; 2005 ;    ;456 ;   ;      ;         ;   ;      ;    ;13.01.08;                     ; передвижная БС гн. А2027А-2         ;          ;          ;
/;Витебская область;;;;;;;;;;;;;;;
$;M;R;VIO; Новополоцк          ;                  ;   ;      ;    ;    ;241;  232 ;12 45 78 ;   ;      ;    ;01.06.18; Нефтяников 6        ; ТЦ "Зодиак", трипод                 ; 55.514465; 28.683979;G
$;M;R;VIO; Новополоцк          ;                  ;   ;  232 ;    ;    ;241; 2298 ;  3  6  9;   ;      ;    ;01.06.18; Нефтяников 6        ; ТЦ "Зодиак", трипод                 ; 55.514465; 28.683979;G
$;M;R;VIO; Новополоцк          ;                  ;   ;  232 ;    ;    ;241; 2400 ;1  4  7  ;   ;      ;    ;01.06.18; Нефтяников 6        ; ТЦ "Зодиак", трипод                 ; 55.514465; 28.683979;G
$;M;R;VIO; Полоцк              ;                  ;   ;      ;    ;    ;241;  233 ;1  4  7  ;   ;      ;    ;16.05.18; Вильнюсское ш. 1    ; ТЦ "Манеж", внутри                  ; 55.472010; 28.749840;G
$;M;R;VIO; Ушачи               ; USHACHI          ; 40;  519 ;1237;456 ;244;  712 ;1        ;   ;      ;    ;24.04.12; Ленинская 25        ; РАЙПО, мачта                        ; 55.179416; 28.612257;G
$;M;R;VIO; Боровуха            ; BOROVUHA         ; 49;  520 ;123 ;456 ;241;  748 ;123456789;241; 1901 ;789 ;18.08.09; Полоцкий р-н        ;Армейская 40,общ.N2 КУП "ЖРЭО", мачта; 55.589981; 28.591775;G
$;M;R;VIO; Боровуха            ;                  ;   ;  520 ;    ;    ;241; 2324 ;12 45  78;   ;      ;    ;05.06.18; Полоцкий р-н        ;Армейская 40,общ.N2 КУП "ЖРЭО", мачта; 55.589981; 28.591775;G
$;M;R;VIO; Полоцк              ; POLOTSK          ; 40;  521 ;123 ;456 ;241;  756 ;123456789;241; 2901 ;79  ;07.08.08; Успенская           ; ОАО "ПСВ", трубостойки              ; 55.483851; 28.793085;G
$;M;R;VIO; Полоцк              ;                  ;   ;  521 ;    ;    ;   ;      ;         ;241; 2902 ;1   ;12.02.17; Успенская           ; ОАО "ПСВ", трубостойки              ; 55.483851; 28.793085;G
$;M;R;VIO; Полоцк (Ксты)       ; POLOTSK          ; 40;  522 ;123 ;4   ;241;  770 ;123456789;241; 2903 ;123 ;14.11.10; промзона            ; ОАО "ПСВ", труба                    ; 55.458912; 28.720931;G
$;M;R;VIO; Полоцк (Ксты)       ; POLOTSK          ;   ;  522 ;    ;    ;241; 5844 ;1  4     ;   ;      ;    ;25.12.17; промзона            ; ОАО "ПСВ", труба                    ; 55.458912; 28.720931;G
$;M;R;VIO; Новополоцк          ; NOVOPOLOTSK      ; 49;  523 ;123 ;456 ;241;  773 ;123456789;241; 2905 ;568 ;03.01.09; Молодёжная 49Б      ; общежитие ПГУ, трубостойки          ; 55.536211; 28.649511;G
$;M;R;VIO; Новополоцк          ;                  ;   ;  523 ;    ;    ;241;  788 ;12 45 78 ;   ;      ;    ;15.11.17; Молодёжная 49Б      ; общежитие ПГУ, трубостойки          ; 55.536211; 28.649511;G
$;M;R;VIO; Новополоцк          ; NOVOPOLOTSK      ; 49;  524 ;123 ;456 ;241;  792 ;123456789;241; 2906 ;356 ;03.01.09; Олимпийская 4       ; общ. ОАО "Измеритель", трубостойки  ; 55.519554; 28.670095;G
$;M;R;VIO; Новополоцк          ; NOVOPOLOTSK      ; 49;  525 ;123 ;456 ;241;  819 ;123456789;241; 2906 ;9   ;03.01.09; Я. Коласа 14        ; РУП "Белтелеком", большой трипод    ; 55.530134; 28.673483;G
$;M;R;VIO; Новополоцк          ;                  ;   ;  525 ;    ;    ;   ;      ;         ;241; 2907 ;12  ;02.02.17; Я. Коласа 14        ; РУП "Белтелеком", большой трипод    ; 55.530134; 28.673483;G
$;M;R;VIO; Полоцк              ; POLOTSK          ; 40;  526 ;123 ;456 ;241;  824 ;123456789;241; 2907 ;345 ;06.03.06; Евфр. Полоцкой 29   ; общ. фабрики "Мона", трубостойки    ; 55.495008; 28.769012;G
$;M;R;VIO; Новополоцк          ; NOVOPOLOTSK      ; 49;  527 ;123 ;456 ;241;  830 ;123456789;241; 2908 ;1   ;08.06.09; промзона            ; поликлиника, башня связи "Нафтан"   ; 55.521519; 28.560476;G
$;M;R;VIO; Новополоцк          ;                  ;   ;  527 ;    ;    ;241;  864 ;1  4  7  ;241; 3907 ;47  ;02.05.14; промзона            ; поликлиника, башня связи "Нафтан"   ; 55.521519; 28.560476;G
$;M;R;VIO; Новополоцк          ; NOVOPOLOTSK      ; 49;  528 ;123 ;456 ;241;  865 ;123456789;241; 2909 ;12  ;03.01.09; Калинина 5А         ; жилой дом, трубостойки              ; 55.531469; 28.660010;G
$;M;R;VIO; Новополоцк          ;                  ;   ;  528 ;    ;    ;241; 4414 ;1  4  7  ;241; 3908 ;7   ;03.02.17; Калинина 5А         ; жилой дом, трубостойки              ; 55.531469; 28.660010;G
$;M;R;VIO; Добрино             ; DOBRINO          ; 80;  529 ;1237;    ;243; 1293 ;123456   ;243;  700 ;0123;03.06.11; Шумилинский р-н     ; Р20, РТПС                           ; 55.321563; 29.505500;G
$;M;R;VIO; Матусово            ; MATUSOVO         ;140;  530 ;1237;4568;   ;      ;         ;243;  700 ;567 ;22.09.07; Полоцкий р-н        ; элеватор, мачта                     ; 55.423987; 29.088919;G
$;M;R;VIO; Докшицы             ; DOKSHITSY        ; 46;  534 ;123 ;456 ;244;  534 ;123      ;   ;      ;    ;24.04.12; Ленинская 24        ; дом быта, мачта                     ; 54.890330; 27.767877;G!who?
$;M;R;VIO; Боровка             ; BOROVKA          ; 84;  537 ;123 ;456 ;243;  537 ;1234 6 9 ;243;  917 ;57  ;21.10.07; Лепельский р-н      ; военный санаторий, котельная, труба ; 54.952248; 28.805917;G
$;M;R;VIO; Полоцк              ; POLOTSK          ; 40;  538 ;123 ;456 ;241;  868 ;123456789;241; 2910 ;345 ;07.08.08; Мариненко 18        ; РУП "Белтелеком", мачта             ; 55.469030; 28.760785;G
$;M;R;VIO; Полоцк              ;                  ;   ;  538 ;    ;    ;241;  901 ;   4  7  ;   ;      ;    ;29.05.18; Мариненко 18        ; РУП "Белтелеком", мачта             ; 55.469030; 28.760785;G
$;M;R;VIO; Новополоцк          ; NOVOPOLOTSK      ; 49;  540 ;123 ;456 ;241;  906 ;123456789;241; 2910 ;678 ;03.01.09; Молодёжная 166/3    ; ОАО "Измеритель", мачта             ; 55.516846; 28.680774;G
$;M;R;VIO; Новополоцк          ;                  ;   ;  540 ;    ;    ;241;  910 ;123456789;   ;      ;    ;02.02.17; Молодёжная 166/3    ; ОАО "Измеритель", мачта             ; 55.516846; 28.680774;G
$;M;R;VIO; Верхнедвинск        ; VERHNEDVISK      ;141;  542 ;123 ;456 ;244;  542 ;123 56  9;   ;      ;    ;26.03.06; Московского 1       ; хлебзавод, мачта                    ; 55.785121; 27.948068;G
$;M;R;VIO; Миоры               ; MIORY            ; 82;  543 ;123 ;456 ;244;  543 ;123456789;244; 2721 ;345 ;28.12.06; Свердлова           ; котельная "Северная", труба         ; 55.627695; 27.626926;G
$;M;R;VIO; Красносельцы        ; KRASNOSEL'TSY    ; 82;  545 ;1237;456 ;244; 2720 ;12345678 ;244; 2471 ;89  ;28.09.10; Браславский р-н     ; РТПС                                ; 55.641583; 26.990318;G
$;M;R;VIO; Красносельцы        ; KRASNOSEL'TSY    ;   ;  545 ;    ;    ;   ;      ;         ;244; 2472 ;0   ;28.09.10; Браславский р-н     ; РТПС                                ; 55.641583; 26.990318;G
$;M;R;VIO; Красносельцы        ; KRASNOSEL'TSY    ;   ;  545 ;    ;    ;   ;      ;         ;244; 2472 ;7   ;28.09.10; Браславский р-н     ; РТПС                                ; 55.641583; 26.990318;G
$;M;R;VIO; Крупенино           ; KRUPENINO        ; 80;  549 ;1237;456 ;246;  549 ;1234567  ;246;  917 ;89  ;28.12.06; Бешенковичский р-н  ; М3, башня 70м.                      ; 55.133170; 29.803430;G
$;M;R;VIO; Крупенино           ;                  ;   ;  549 ;    ;    ;   ;      ;         ;246;  945 ;01  ;06.05.17; Бешенковичский р-н  ; М3, башня 70м.                      ; 55.133170; 29.803430;G
$;M;R;VIO; Малые Летцы         ; LETTSY           ; 80;  550 ;1237;4568;246;  550 ;123456 79;246; 945 ;2345 ;23.11.13; Витебский р-н       ; санаторий "Летцы", мачта            ; 55.197787; 29.927884;G
$;M;R;VIO; Поляи               ; POLIAI           ; 45;  570 ;123 ;456 ;245; 6013 ;123      ;245; 4202 ;456 ;17.11.08; Витебский р-н       ; башня 50м.                          ; 55.167450; 30.360723;G
$;M;R;VIO; Поляи               ;                  ;   ;  570 ;    ;    ;245; 1070 ;   4 6  9;   ;      ;    ;20.05.17; Витебский р-н       ; башня 50м.                          ; 55.167450; 30.360723;G
$;M;R;VIO; Замосточье          ; ZAMOSTOCH'E      ; 84;  574 ;1237;    ;   ;      ;         ;   ;      ;    ;25.08.07; Докшицкий р-н       ; М3, башня 70м.                      ; 54.655515; 27.969142;G
$;M;R;VIO; Бегомль             ; BEGOML'          ; 84;  575 ;123 ;456 ;243;  375 ;12 45 89 ;   ;      ;    ;09.01.09; Докшицкий р-н       ; М3, башня 70м.                      ; 54.738222; 28.073221;G
$;M;R;VIO; Кальник             ; KAL'NIK          ; 84;  576 ;123 ;    ;   ;      ;         ;243;  972 ;89  ;25.08.07; Докшицкий р-н       ; М3, башня 70м.                      ; 54.771302; 28.178285;G
$;M;R;VIO; Кальник             ;                  ;   ;  576 ;    ;    ;   ;      ;         ;243;  973 ;0   ;21.04.18; Докшицкий р-н       ; М3, башня 70м.                      ; 54.771302; 28.178285;G
$;M;R;VIO; Ствольно            ; STVOL'NO         ; 84;  577 ;123 ;    ;   ;      ;         ;   ;      ;    ;25.08.07; Лепельский р-н      ; М3, башня 70м.                      ; 54.768120; 28.323846;G
$;M;R;VIO; Черница             ; CHERNITSA        ; 84;  578 ;12379;   ;   ;      ;         ;   ;      ;    ;02.07.12; Лепельский р-н      ; М3, башня 70м.                      ; 54.769973; 28.532604;G
$;M;R;VIO; Черноручье          ; CHERNORUCH'E     ; 84;  579 ;1237;    ;   ;      ;         ;243; 4130 ;346 ;21.10.07; Лепельский р-н      ; М3, башня 70м.                      ; 54.829123; 28.668402;G
$;M;R;VIO; Поречье             ; PORECH'E         ; 84;  580 ;123 ;    ;   ;      ;         ;243; 4130 ;789 ;21.10.07; Лепельский р-н      ; М3, башня 70м.                      ; 54.998031; 28.894030;G
$;M;R;VIO; Бочейково           ; BOCHЕIKOVO       ; 84;  581 ;12379;56 ;243;  406 ;123456   ;243; 4711 ;5678;21.10.07; Бешенковичский р-н  ; М3, башня 70м.                      ; 55.016559; 29.141306;G*
$;M;R;VIO; Бочейково           ;                  ;   ;  581 ;    ;    ;243;  426 ;   4     ;   ;      ;    ;12.05.18; Бешенковичский р-н  ; М3, башня 70м.                      ; 55.016559; 29.141306;G*
$;M;R;VIO; Косаревщина         ; KOSAREVSCHINA    ;142;  582 ;1237;    ;   ;      ;         ;243; 4711 ;9   ;23.11.13; Бешенковичский р-н  ; М3, башня 70м.                      ; 55.038661; 29.323004;G
$;M;R;VIO; Косаревщина         ;                  ;   ;  582 ;    ;    ;   ;      ;         ;243; 4712 ;34  ;06.05.17; Бешенковичский р-н  ; М3, башня 70м.                      ; 55.038661; 29.323004;G
$;M;R;VIO; Бикложа             ; BIKLOZHA         ;142;  583 ;1237;    ;   ;      ;         ;243; 4712 ;689 ;23.11.13; Бешенковичский р-н  ; М3, башня 70м.                      ; 55.066267; 29.566033;G*
$;M;R;VIO; Шарковщина          ; SHARKOVSCHINA    ; 83;  585 ;123 ;456 ;244;  585 ;123456789;244; 4715 ;678 ;14.12.10; Рабочая 3           ; РТПС                                ; 55.372887; 27.480444;G
$;M;R;VIO; Глубокое            ; GLUBOKOE         ; 46;  586 ;123 ;456 ;244; 1112 ;123456789;244; 2473 ;9   ;07.08.08; Ленина 42           ; райисполком, мачта                  ; 55.139355; 27.685338;G
$;M;R;VIO; Глубокое            ;                  ;   ;  586 ;    ;    ;   ;      ;         ;244; 2474 ;07  ;28.02.17; Ленина 42           ; райисполком, мачта                  ; 55.139355; 27.685338;G
$;M;R;VIO; Дуниловичи          ; DUNILOVICHI      ; 83;  587 ;123 ;    ;   ;      ;         ;244; 4715 ;9   ;25.11.06; Поставский р-н      ; башня УП "МС"                       ; 55.064195; 27.226325;G
$;M;R;VIO; Октябрьский         ; OKTIABR'SKII     ; 48;  588 ;123 ;456 ;240; 1113 ;1234567 9;240; 3202 ;17  ;28.12.08; Витебский р-н       ; Витебский гос. лицей N3, мачта      ; 55.125048; 30.267763;G
$;M;R;VIO; Руба                ; RUBA             ; 87;  589 ;1237;4568;245;  589 ;1234 67  ;245;  973 ;1234;22.05.05; Витебский р-н    ;Центральная 23, заводоупр. "Доломит", мачта; 55.293690; 30.308656;G
$;M;R;VIO; Лосвидо             ; LOSVIDA          ; 88;  590 ;1237; 56 ;243;  590 ;1234 6   ;243;  973 ;5678;10.11.13; Витебский р-н       ; М8, башня 70м.                      ; 55.353321; 30.121583;G
$;M;R;VIO; Езерище             ; EZERISCHE        ; 88;  591 ;1237;456 ;243; 4360 ;    5678 ;243;  973 ;9   ;04.01.14; Городокский р-н     ; М8, башня 70м.                      ; 55.829158; 29.983300;G
$;M;R;VIO; Езерище             ;                  ;   ;  591 ;    ;    ;243; 5681 ;   4     ;243;  976 ;012 ;19.06.17; Городокский р-н     ; М8, башня 70м.                      ; 55.829158; 29.983300;G
$;M;R;VIO; Малашенки           ; MALASHENKI       ; 88;  592 ;1237;45  ;   ;      ;         ;243;  976 ;345 ;10.11.13; Городокский р-н     ; М8, башня 70м.                      ; 55.621700; 29.990615;G
$;M;R;VIO; Городок             ; GORODOK          ; 88;  593 ;123 ;456 ;243;  593 ;123456 89;243;  976 ;789 ;10.11.13; Баграмяна 42А       ; котельная, труба                    ; 55.453848; 29.994062;G
$;M;R;VIO; Заветное            ; ZAVETNOE         ;142;  594 ;123 ;    ;242;  594 ;123456   ;242;  977 ;012 ;20.07.05; Сенненский р-н      ; РТПС                                ; 54.834283; 30.297934;G
$;M;R;VIO; Лиозно              ; LIOZNO           ; 42;  595 ;123 ;456 ;242;  595 ;123456   ;242;  977 ;34  ;25.08.08; Ленина 74           ; кафе "Ивушка", мачта                ; 55.024821; 30.795506;G
$;M;R;VIO; Шапечино            ; SHAPECHINO       ;142;  596 ;123 ;    ;   ;      ;         ;242;  977 ;567 ;01.10.07; Витебский р-н       ; Р87, мачта                          ; 55.003706; 30.299966;G
$;M;R;VIO; Осипово             ; OSIPOVO          ;142;  597 ;1237;45  ;   ;      ;         ;242;  977 ;89  ;27.10.07; Лиозненский р-н     ; М8, башня 70м.                      ; 54.908150; 30.379510;G!who?
$;M;R;VIO; Осипово             ;                  ;   ;  597 ;    ;    ;   ;      ;         ;242;  978 ;01  ;28.05.17; Лиозненский р-н     ; М8, башня 70м.                      ; 54.908150; 30.379510;G!who?
$;M;R;VIO; Иваньково           ; IVAN'KOVO        ; 81;  598 ;123 ;45  ;   ;      ;         ;242;  700 ;89  ;28.03.05; Оршанский р-н       ; М8, башня 70м.                      ; 54.757621; 30.403180;G
$;M;R;VIO; Иваньково           ;                  ;   ;  598 ;    ;    ;   ;      ;         ;242;  707 ;0   ;25.02.17; Оршанский р-н       ; М8, башня 70м.                      ; 54.757621; 30.403180;G
$;M;R;VIO; Новоротье           ; NOVOROT'E        ; 42;  599 ;123 ;    ;   ;      ;         ;242;  978 ;4   ;16.05.11; Лиозненский р-н     ; Р21, башня 70м.                     ; 55.108893; 30.546083;G
$;M;R;VIO; Плоское             ; PLOSKOE          ;143;  605 ;123 ;    ;   ;      ;         ;242;  707 ;12  ;20.05.11; Толочинский р-н     ; M1, башня 70м.                      ; 54.441775; 29.537398;G
$;M;R;VIO; Плоское             ;                  ;   ;  605 ;    ;    ;   ;      ;         ;242; 4240 ;3   ;14.08.17; Толочинский р-н     ; M1, башня 70м.                      ; 54.441775; 29.537398;G
$;M;R;VIO; Дроздово            ; DROZDOVO         ;143;  606 ;123 ;456 ;242; 1386 ;1234  789;242;  707 ;345 ;28.12.08; Толочинский р-н     ; М1, башня 70м.                      ; 54.459060; 29.772965;G
