KIND;OPR;STAT;AREA;CITY          ; CB           ;LAC ; CID  ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ; DATE    ; ADDR                  ; REM                                                  ;  OZIN    ;  OZIE    ;LOCK
/;Минская область
//$;M;R  ;MIO; ?                   ;              ; хх ;  ххх ;х   ;    ;     ;      ;         ;   ;      ;    ;хх.08.18 ; ???                   ; 
$;M;R  ;MIO; Старина             ; STARINA      ; 94 ; 2336 ;123 ;456 ; 208 ; 2336 ;123456   ;208; 6388 ;6   ;28.06.09 ; Минский р-н           ; магазин, мачта                                       ; 53.949505; 27.838945;G
$;M;R  ;MIO; Старина             ;              ;    ; 2336 ;    ;    ;     ;      ;         ;208; 2450 ;23  ;23.04.17 ; Минский р-н           ; магазин, мачта                                       ; 53.949505; 27.838945;G
$;M;R  ;MIO; Богданов            ; BOGDANOV     ; 96 ; 2337 ;123 ; 5  ;     ;      ;         ;172; 6315 ;3   ;05.04.09 ; Воложинский р-н       ; совм.башня 70м                                       ; 54.177918; 26.161446;G
$;M;R  ;MIO; Гатово              ; GATOVO       ; 70 ; 2338 ;123 ;456 ; 206 ; 2338 ;123456789;206; 6388 ;1 3 ;03.01.09 ; Металлургическая 16А  ; дом быта, мачта                                      ; 53.782989; 27.631472;G
$;M;R  ;MIO; Гатово              ;              ;    ; 2338 ;    ;    ;     ;      ;         ;206; 2450 ;5   ;25.05.17 ; Металлургическая 16А  ; дом быта, мачта                                      ; 53.782989; 27.631472;G
$;M;R  ;MIO; Зацень              ; ZATSEN'      ; 77 ; 2340 ;123 ;456 ; 201 ; 2340 ;1234567 9;201; 6387 ;57  ;12.07.09 ; Минский р-н           ; мачта на общежитии                                   ; 53.987450; 27.506217;G
$;M;R  ;MIO; Ждановичи           ; ZHDANOVICHI  ; 75 ; 2341 ;123 ;456 ; 200 ; 5788 ;12       ;   ;      ;    ;21.06.09 ; Минский р-н           ; мачта на здании котельной/СТО                        ; 53.970001; 27.421592;G
$;M;R  ;MIO; Иваничи             ; IVANICHI     ; 95 ; 2343 ;1237;    ;     ;      ;         ;   ;      ;    ;17.09.09 ; Червенский р-н        ; Р59, башня 70м                                       ; 53.659497; 28.328352;G
$;M;R  ;MIO; Правда              ; PRAVDA       ; 95 ; 2345 ;123 ;    ;     ;      ;         ;   ;      ;    ;23.12.09 ; Червенский р-н        ; Р59, башня 70м                                       ; 53.822890; 28.400300;G
$;M;R;MIO;Рованичская Слобода;ROVANICHSKAYA SLOBODA;95;2346 ; 13 ;    ;     ;      ;         ;   ;      ;    ;23.09.11 ; Червенский р-н        ; башня 70м                                            ; 53.915008; 28.578164;G
$;M;R  ;MIO; Клетное             ; KLETNOE      ; 95 ; 2348 ;123 ;4   ;     ;      ;         ;   ;      ;    ;06.04.09 ; Пуховичский р-н       ; Р92, башня 70м                                       ; 53.333029; 28.085038;G
$;M;R  ;MIO; Клетишино           ; KLETISHINO   ; 95 ; 2349 ;123 ;    ;     ;      ;         ;173; 2463 ;89  ;21.06.09 ; Пуховичский р-н       ; Р92, башня 70м                                       ; 53.413313; 28.058822;G
$;M;R  ;MIO; Подвилье            ; PODVIL'E     ; 95 ; 2350 ;123 ;    ;     ;      ;         ;174; 2467 ;1   ;21.06.09 ; Пуховичский р-н       ; башня 70м                                            ; 53.498839; 27.990154;G
$;M;R  ;MIO; Прилепы             ; PRILEPY      ; 78 ; 2351 ;123 ;456 ; 203 ; 2351 ;123      ;203; 6313 ;12  ;09.01.09 ; Минский р-н           ; клуб, мачта                                          ; 54.074938; 27.834726;G
$;M;R  ;MIO; Ржище               ; RZHISCHE     ; 95 ; 2352 ;123 ;    ;     ;      ;         ;173; 2467 ;5   ;13.08.09 ; Пуховичский р-н       ; башня 70м                                            ; 53.444952; 27.880588;G
$;M;R  ;MIO; Лещатка             ; LESCHATKA    ; 96 ; 2353 ;123 ;456 ; 172 ; 2353 ;123 56  9;172; 6312 ;46  ;04.05.14 ; Воложинский р-н       ; М6, совм.башня 70м                                   ; 54.043283; 26.654452;G
$;M;R  ;MIO; Новые Юрковичи      ;              ; 92 ; 2355 ;123 ;45  ;     ;      ;         ;   ;      ;    ;23.12.09 ; Любанский р-н         ; башня *питон*                                        ; 52.701750; 27.995100;G
$;M;R  ;MIO; Воложин             ; VOLOZHIN     ; 96 ; 2357 ;123 ;456 ; 172 ; 2357 ;12345  8 ;172;  490 ;89  ;09.06.08 ; Комсомольская 4       ; ресторан "Ислочь", мачта                             ; 54.091382; 26.521432;Y
$;M;R  ;MIO; Воложин             ;              ;    ; 2357 ;    ;    ;     ;      ;         ;172;  491 ;0   ;31.10.18 ; Комсомольская 4       ; ресторан "Ислочь", мачта                             ; 54.091382; 26.521432;Y
$;M;R  ;MIO; Глинки              ;              ; 73 ; 2358 ;123 ;    ;     ;      ;         ;   ;      ;    ;23.12.09 ; Узденский р-н         ; совм.башня 70м                                       ; 53.349668; 27.236487;G
$;M;R  ;MIO; Юрковичи            ; IURKOVICHI   ; 78 ; 2359 ;123 ;    ;     ;      ;         ;   ;      ;    ;04.01.10 ; Логойский р-н         ; башня 70м                                            ; 54.289120; 28.036160;G
$;M;R  ;MIO; Рабак               ; RABAK        ; 92 ; 2360 ;123 ;    ;     ;      ;         ;170; 6311 ;23  ;03.10.10 ; Слуцкий р-н           ; совм.башня 70м                                       ; 52.997160; 27.867010;G
$;M;R  ;MIO; Еськовичи           ; NESVIZH      ; 98 ; 2362 ;123 ;456 ;     ;      ;         ;173; 6311 ;01  ;16.10.09 ; Несвижский р-н        ; опорная мачта                                        ; 53.222380; 26.515870;G
$;M;R  ;MIO; Еськовичи           ;              ;    ; 2362 ;    ;    ;     ;      ;         ;173; 6310 ;9   ;16.10.09 ; Несвижский р-н        ; опорная мачта                                        ; 53.222380; 26.515870;G
$;M;R  ;MIO; Новоколосово        ; NOVOKOLOSOVO ; 98 ; 2363 ;123 ;456 ; 173 ; 4976 ;1 34 67 9;173; 6310 ;678 ;05.04.09 ; Столбцовский р-н      ; совм.башня 70м                                       ; 53.519055; 26.916603;G
$;M;R  ;MIO; Новоколосово        ;              ;    ; 2363 ;    ;    ;     ;      ;         ;173; 2499 ;5   ;06.06.17 ; Столбцовский р-н      ; совм.башня 70м                                       ; 53.519055; 26.916603;G
$;M;R  ;MIO; Гостиловичи         ; GOSTILOVICHI ; 78 ; 2364 ;123 ;456 ; 202 ; 2364 ;1234 6   ;202; 6310 ;5   ;08.11.09 ; Логойский р-н         ; столб около АЗС                                      ; 54.201784; 27.899331;G
$;M;R  ;MIO; Хрост               ; HROST        ; 18 ; 2365 ;123 ;    ;     ;      ;         ;   ;      ;    ;09.05.10 ; Борисовский р-н       ; башня 70м                                            ; 54.456903; 28.655304;G
$;M;R  ;MIO; Дзержинск           ; DZERZНINSK   ; 97 ; 2366 ;123 ;456 ; 216 ; 2366 ;12345678 ;216; 6309 ;789 ;20.06.09 ; Чкалова 30            ; в/ч 1463, Авторемонтный завод ПВ РБ, мачта           ; 53.674799; 27.124517;G
$;M;R  ;MIO; Дзержинск           ; DZERZНINSK   ; 97 ; 2367 ;123 ;456 ; 216 ; 5234 ;123 56  9;216;  491 ;34  ;16.01.08 ; Октябрьская 72        ; ЦРБ, мачта                                           ; 53.6923  ; 27.1237  ;G
$;M;R  ;MIO; Дзержинск           ;              ;    ; 2367 ;    ;    ; 216 ; 5587 ;12  5    ;216; 2499 ;7   ;16.01.08 ; Октябрьская 72        ; ЦРБ, мачта                                           ; 53.6923  ; 27.1237  ;G
$;M;R  ;MIO; Дзержинск           ; DZERZНINSK   ; 97 ; 2368 ;123 ;456 ; 216 ; 2368 ;12345 789;216;  491 ;5   ;30.01.09 ; Дзержинского пл. 1    ; Исполком, мачта                                      ; 53.685545; 27.131810;G
$;M;R  ;MIO; Дзержинск           ;              ;    ; 2368 ;    ;    ;     ;      ;         ;216; 2499 ;89  ;30.01.09 ; Дзержинского пл. 1    ; Исполком, мачта                                      ; 53.685545; 27.131810;G
$;M;R  ;MIO; Столбцы             ; STOLBTSY     ; 98 ; 2369 ;123 ;456 ; 173 ; 2164 ;123 5 789;173; 2519 ;01  ;19.06.08 ; Ленина 85             ; ресторан Неман, мачта                                ; 53.487270; 26.744940;G
$;M;R  ;MIO; Столбцы             ;              ;    ; 2369 ;    ;    ; 173 ; 2165 ;12345 789;   ;      ;    ;01.01.17 ; Ленина 85             ; ресторан Неман, мачта                                ; 53.487270; 26.744940;G
$;M;R  ;MIO; Соломоречье         ; SOLOMORECH'E ; 74 ; 2370 ;123 ;456 ; 216 ; 2370 ; 23456  9;216; 6386 ;6   ;13.07.08 ; Минский р-н           ; мачта на магазине                                    ; 54.0739  ; 27.4709  ;G
$;M;R  ;MIO; Соломоречье         ;              ;    ; 2370 ;    ;    ;     ;      ;         ;216; 2519 ;2   ;12.01.19 ; Минский р-н           ; мачта на магазине                                    ; 54.0739  ; 27.4709  ;G
$;M;R  ;MIO; Плещеницы           ; PLESCHENITSY ; 78 ; 2371 ;1237;456 ; 202 ; 2371 ;123      ;   ;      ;    ;09.08.07 ; Ленина 7              ; исполком, мачта                                      ; 54.423680; 27.832525;G
$;M;R  ;MIO; Раков               ; RAKOV        ; 74 ; 2372 ;123 ;456 ; 216 ; 2372 ;1 34 6  9;216; 6309 ;02  ;16.08.07 ; Воложинский р-н       ; пл.Свободы 11, райисполком, мачта                    ; 53.967611; 27.056156;G
$;M;R  ;MIO; Домаши              ; DOMASHI      ; 78 ; 2373 ;123 ;456 ;     ;      ;         ;   ;      ;    ;06.07.08 ; Логойский р-н         ; совм.башня 70м                                       ; 54.231320; 27.647850;G
$;M;R  ;MIO; Корень              ; KOREN'       ; 78 ; 2374 ;123 ;    ;     ;      ;         ;   ;      ;    ;06.07.08 ; Логойский р-н         ; совм.башня 70м                                       ; 54.337215; 27.719251;G
$;M;R  ;MIO; Логойск             ; LOGOISK      ; 78 ; 2375 ;1237;4568; 202 ; 2375 ;123456  9;202; 6308 ;1   ;09.08.07 ; Советская 1А          ; универмаг, мачта                                     ; 54.203720; 27.853320;G
$;M;R  ;MIO; Октябрь             ; OKTIABR'     ; 78 ; 2376 ;12  ;456 ;     ;      ;         ;   ;      ;    ;13.04.10 ; Логойский р-н         ; совм.башня 70м                                       ; 54.422209; 27.745756;G
$;M;R  ;MIO; Белое               ; BELOE        ; 78 ; 2377 ;123 ;    ;     ;      ;         ;   ;      ;    ;13.03.09 ; Логойский р-н         ; башня 70м                                            ; 54.459070; 27.596790;G
$;M;R  ;MIO; Тресковщина         ; TRESKOVSCHINA; 74 ; 2378 ;1237;4568; 200 ; 2378 ;1        ;   ;      ;    ;02.10.08 ; Минский р-н           ; мачта на магазине                                    ; 53.913412; 27.092425;G
$;M;R  ;MIO; Боровиковщина       ;BOROVIKOVSHINA; 74 ; 2379 ;123 ;    ;     ;      ;         ;172; 6307 ;3   ;04.04.10 ; Воложинский р-н       ; совм.башня 70м                                       ; 53.960828; 26.723312;G
$;M;R  ;MIO; Галица              ; GALITSA      ; 78 ; 2381 ;123 ;456 ; 201 ; 2381 ;1234 6   ;201; 6386 ;2   ;19.07.08 ; Минский р-н           ; совм. башня велком 70м                               ; 54.088890; 27.653299;G
$;M;R  ;MIO; Галица              ;              ;    ; 2381 ;    ;    ;     ;      ;         ;201; 2520 ;01  ;29.04.17 ; Минский р-н           ; совм. башня велком 70м                               ; 54.088890; 27.653299;G
$;M;R  ;MIO; Боровляны           ; BOROVLIANY   ; 78 ; 2383 ;123 ;456 ; 201 ; 4692 ;123456789;201; 6385 ;789 ;12.09.08 ; 40 лет Победы 13      ; общежитие N8 БГАТУ, мачта                            ; 53.994243; 27.673038;G
$;M;R  ;MIO; Боровляны           ;              ;    ; 2383 ;    ;    ; 201 ; 4693 ;12 45 78 ;   ;      ;    ;30.03.15 ; 40 лет Победы 13      ; общежитие N8 БГАТУ, мачта                            ; 53.994243; 27.673038;G
$;M;R  ;MIO; Смолевичи           ; SMOLEVICHI   ; 94 ; 2384 ;123 ;456 ; 203 ; 2384 ;123 56  9;203; 6307 ;0   ;03.07.09 ; Комсомольская 31      ; ОАО "Смолевичи-Бройлер", мехдвор, мачта              ; 54.039091; 28.086044;G
$;M;R  ;MIO; Смолевичи           ;              ;    ; 2384 ;    ;    ;     ;      ;         ;203; 6306 ;89  ;03.07.09 ; Комсомольская 31      ; ОАО "Смолевичи-Бройлер", мехдвор, мачта              ; 54.039091; 28.086044;G
$;M;R  ;MIO; Теляки              ; TELIAKI      ; 99 ; 2386 ;123 ;456 ; 202 ; 2386 ;12       ;   ;      ;    ;09.05.10 ; Мядельский р-н        ; РТПС                                                 ; 54.893260; 26.806400;G
$;M;R  ;MIO; Углы                ; UGLY         ; 97 ; 2387 ;123 ;    ;     ;      ;         ;   ;      ;    ;04.04.10 ; Воложинский р-н       ; башня 70м                                            ; 53.918690; 26.631850;G
$;M;R  ;MIO; Вязынь?             ; VIAZYN'      ; 74 ; 2388 ;123 ;456 ;     ;      ;         ;202; 6306 ;1   ;04.01.10 ; Вилейский р-н         ; Вилейское вдхр., башня?, ист. данных - google        ; 54.426440; 27.153320;G*
$;M;R  ;MIO; Ольковичи           ; OL'KOVICHI   ; 74 ; 2389 ;123 ;    ;     ;      ;         ;   ;      ;    ;03.01.07 ; Вилейский р-н         ; совм.башня 70м                                       ; 54.493610; 27.431830;G
$;M;R  ;MIO; Сосновщина          ; SOSNOVSCHINA ; 74 ; 2390 ;123 ;4 6 ;     ;      ;         ;   ;      ;    ;12.01.09 ; Вилейский р-н         ; совм.башня 70м                                       ; 54.630330; 27.433890;G
$;M;R  ;MIO; Микулино            ; MIKULINO     ; 74 ; 2391 ;123 ;    ;     ;      ;         ;202; 6305 ;1   ;12.01.09 ; Вилейский р-н         ; башня 70м                                            ; 54.699180; 27.464970;G
$;M;R  ;MIO; Микулино            ;              ;    ; 2391 ;    ;    ;     ;      ;         ;202; 6304 ;9   ;12.08.18 ; Вилейский р-н         ; башня 70м                                            ; 54.699180; 27.464970;G
$;M;R  ;MIO; Будслав             ; BUDSLAV      ; 74 ; 2392 ;1237;4   ;     ;      ;         ;202; 6304 ;68  ;06.07.08 ; Мядельский р-н        ; совм.башня 70м                                       ; 54.787980; 27.407560;G
$;M;R  ;MIO; Мядель?             ; MIADEL'      ; 17 ; 2395 ;123 ;456 ; 202 ; 2395 ;123      ;   ;      ;    ;25.11.07 ; 17 сентября 2         ; почта, мачта (чья?)                                  ; 54.869070; 26.925515;G*w
$;M;R  ;MIO; Студеница           ; STUDENITSA   ; 17 ; 2396 ; 23 ;456 ;     ;      ;         ;   ;      ;    ;02.08.10 ; Мядельский р-н        ; совм.башня 70м                                       ; 54.909870; 27.026820;G
$;M;R  ;MIO; Слобода?            ;              ; 99 ; 2397 ;123 ;    ;     ;      ;         ;   ;      ;    ;09.05.10 ; Мядельский р-н        ; совм.башня *питон*                                   ; 54.942190; 27.188780;G
$;M;R  ;MIO; Литвяны             ; LITVIANY     ; 73 ; 2398 ;123 ;456 ;     ;      ;         ;   ;      ;    ;05.11.08 ; Узденский р-н         ; Школьная 12, почта, мачта                            ; 53.513050; 27.142870;G
$;M;R  ;MIO; Большой Рожан?      ;              ; 14 ; 2399 ;123 ;    ;     ;      ;         ;   ;      ;    ;20.07.10 ; Солигорский р-н       ; опорная мачта *питон*                                ; 52.757755; 27.114045;G
$;M;R  ;MIO; Матевичи            ; MATEVICHI    ; 95 ; 2401 ;123 ;    ;     ;      ;         ;203; 6302 ;78  ;14.12.08 ; Березинский р-н       ; совм.башня 70м                                       ; 53.693028; 29.231486;G
$;M;R  ;MIO; Марьина Горка       ; MAR'INA GORKA; 95 ; 2402 ;123 ;456 ; 174 ; 2402 ;123456789;174;  492 ;4   ;06.04.08 ; Пуховичский р-н       ; Чапаева 3, у-м "Западный", башня 40м                 ; 53.514882; 28.132057;G
$;M;R  ;MIO; Марьина Горка       ;              ;    ; 2402 ;    ;    ;     ;      ;         ;174; 2520 ;9   ;25.05.17 ; Пуховичский р-н       ; Чапаева 3, у-м "Западный", башня 40м                 ; 53.514882; 28.132057;G
$;M;R  ;MIO; Ананичи             ; ANANICHI     ; 95 ; 2403 ;123 ;456 ; 174 ; 2403 ;123456  9;203; 6302 ;5   ;05.06.06 ; Пуховичский р-н       ; совм.башня 70м                                       ; 53.633430; 28.093040;G
$;M;R  ;MIO; Ананичи             ;              ;    ; 2403 ;    ;    ;     ;      ;         ;174; 2531 ;1   ;15.03.18 ; Пуховичский р-н       ; совм.башня 70м                                       ; 53.633430; 28.093040;G
$;M;R  ;MIO; Гацук               ; GATSUK       ; 73 ; 2405 ;123 ;    ;     ;      ;         ;   ;      ;    ;29.06.07 ; Слуцкий р-н           ; башня велком 70м                                     ; 53.329770; 27.525940;G
$;M;R  ;MIO; Лядно               ; LIADNO       ; 89 ; 2411 ;123 ;456 ;     ;      ;         ;170; 6301 ;8   ;04.02.07 ; Слуцкий р-н           ; совм.башня 70м                                       ; 52.992800; 27.230260;G
$;M;R  ;MIO; Синявка             ; SINIAVKA     ; 89 ; 2412 ;123 ;    ;     ;      ;         ;173; 6301 ;46  ;12.01.10 ; Клецкий р-н           ; совм.башня 70м                                       ; 52.961630; 26.482974;G
$;M;R  ;MIO; Пастовичи           ; PASTOVICHI   ; 92 ; 2413 ;1237;    ;     ;      ;         ;170; 2531 ;6 8 ;07.02.07 ; Стародорожский р-н    ; Р43, совм.башня 70м                                  ; 53.061381; 28.470589;G
$;M;R  ;MIO; Васильково          ; VASIL'KOVO   ; 92 ; 2414 ;123 ;    ;     ;      ;         ;170; 6300 ;789 ;04.02.07 ; Слуцкий р-н           ; совм.башня 70м                                       ; 53.075130; 27.786550;G
$;M;R  ;MIO; Филиповичи?         ;              ; 89 ; 2415 ;1237;    ;     ;      ;         ;173; 6300 ;346 ;17.08.08 ; Копыльский р-н        ; башня 70м (чья?)                                     ; 52.973330; 26.921260;G*w
$;M;R  ;MIO; Грицевичи           ; GRITSEVICHI  ; 89 ; 2416 ;1237;4568;     ;      ;         ;173; 6300 ;012 ;12.01.10 ; Клецкий р-н           ; совм.башня 70м                                       ; 52.976690; 26.717710;G
$;M;R  ;MIO; Грицевичи           ;              ;    ; 2416 ;    ;    ;     ;      ;         ;173; 6299 ;9   ;12.01.10 ; Клецкий р-н           ; совм.башня 70м                                       ; 52.976690; 26.717710;G
$;M;R  ;MIO; Слуцк?              ; SLUTSK       ; 92 ; 2417 ;123 ;456 ; 170 ; 2417 ;123456789;170; 6299 ;678 ;24.09.06 ; Тутаринова ?          ; мачта?, Новый 4-й пер. 7А  СПМК-97, столб?           ; 53.009443; 27.525085;Y
$;M;R  ;MIO; Солигорск           ; SOLIGORSK    ; 14 ; 2418 ;123 ;456 ; 170 ; 2418 ;1234 6  9;170; 6299 ;345 ;04.02.07 ; Богомолова 22А        ; гимназия N2, мачта                                   ; 52.787350; 27.506220;G
$;M;R  ;MIO; Величковичи?        ; VELICHKOVICHI; 14 ; 2419 ;123 ;    ;     ;      ;         ;   ;      ;    ;15.07.06 ; Солигорский р-н; агрогородок "Величковичи", совместная башня 70м с вел (чья?); 52.632843; 27.248785;G*w
$;M;R  ;MIO; Слуцк               ; SLUTSK       ; 92 ; 2420 ;123 ;456 ; 170 ; 2420 ;123  6   ;170; 6298 ;789 ;24.09.06 ; Копыльская 57         ; комбинат хлебопродуктов, элеватор                    ; 53.029948; 27.537261;G
$;M;R  ;MIO; Слуцк               ; SLUTSK       ; 92 ; 2421 ;123 ;456 ; 170 ; 2421 ;123 56 89;170; 6298 ;6   ;24.09.06 ; Гагарина 3            ; ДОСААФ, мачта                                        ; 53.038544; 27.590222;G*
$;M;R  ;MIO; Слуцк               ; SLUTSK       ; 92 ; 2423 ;123 ;456 ; 170 ; 2423 ;12345 78 ;   ;      ;    ;24.09.06 ; Ленина 207            ; общежитие спорткомплекса "Дельфин", мачта            ; 53.032590; 27.559220;
$;M;R  ;MIO; Солигорск           ; SOLIGORSK    ; 14 ; 2424 ;123 ;456 ; 170 ; 2424 ;12 45 7  ;170; 6298 ;0   ;03.01.07 ;                       ; первое рудоуправление, против второй проходной       ; 52.797380; 27.539805;*
$;M;R  ;MIO; Солигорск           ;              ;    ; 2424 ;    ;    ;     ;      ;         ;170; 6297 ;89  ;03.01.07 ;                       ; первое рудоуправление, против второй проходной       ; 52.797380; 27.539805;*
$;M;R  ;MIO; Солигорск           ; SOLIGORSK    ; 14 ; 2425 ;123 ;456 ; 170 ; 2425 ;123456   ;   ;      ;    ;04.02.07 ; Парковая 1            ; детская больница, мачта                              ; 52.778430; 27.534860;G
$;M;R  ;MIO; Жиличи              ; ZHILICHI     ; 98 ; 2426 ;1237;4568;     ;      ;         ;173; 6297 ;1234;16.08.07 ; Клецкий р-н           ; совм.башня 70м                                       ; 53.131810; 26.474340;G
$;M;R  ;MIO; Солигорск           ; SOLIGORSK    ; 14 ; 2427 ;1237;4568; 170 ; 2427 ;123456 89;170; 6297 ;0   ;23.04.06 ; Наруцкого 2           ; жилой дом                                            ; 52.792000; 27.526100;G
$;M;R  ;MIO; Солигорск           ;              ;    ; 2427 ;    ;    ;     ;      ;         ;170; 6296 ;789 ;23.04.06 ; Наруцкого 2           ; жилой дом                                            ; 52.792000; 27.526100;G
$;M;R  ;MIO; Красная Слобода?    ;              ; 89 ; 2428 ;123 ;456 ;     ;      ;         ;   ;      ;    ;13.10.06 ; Солигорский р-н       ; агрогородок, башня? (чья?)                           ; 52.853440; 27.183580;G*w
$;M;R  ;MIO; Солигорск           ; SOLIGORSK    ; 14 ; 2429 ;123 ;456 ; 170 ; 2429 ;123 5  8 ;170; 6296 ;123 ;13.10.06 ; М.Горького 13         ; СШ N2, мачта                                         ; 52.789930; 27.548080;G
$;M;R  ;MIO; Дричин              ; DRICHIN      ; 95 ; 2430 ;123 ;456 ;     ;      ;         ;174; 2534 ;56  ;14.08.07 ; Пуховичский р-н       ; РТПС                                                 ; 53.574773; 27.986207;G
$;M;R  ;MIO; Солигорск           ; SOLIGORSK    ; 14 ; 2431 ;123 ;456 ; 170 ; 2431 ;12 45    ;170; 6295 ;567 ;23.12.09 ; Ленина 12             ; СШ N4, мачта                                         ; 52.786460; 27.533660;G
$;M;R  ;MIO; Солигорск           ; SOLIGORSK    ; 14 ; 2432 ;123 ;456 ; 170 ; 2432 ;123456   ;170; 6295 ;234 ;23.12.09 ; Козлова 51            ; СШ N6, мачта                                         ; 52.783140; 27.547780;G
$;M;R  ;MIO; Солигорск           ; SOLIGORSK    ; 14 ; 2433 ;123 ;456 ; 170 ; 2433 ;123      ;   ;      ;    ;04.01.10 ; Ленина 57             ; Дом Десткого Творчества                              ; 52.778999; 27.547386;G
$;M;R  ;MIO; Солигорск?          ; SOLIGORSK    ; 14 ; 2434 ;123 ;456 ; 170 ; 2434 ;1234     ;   ;      ;    ;23.12.09 ; Строителей 30?        ; башня на крыше (ист. - google)                       ; 52.794440; 27.537340;G*
$;M;R  ;MIO; Клешево             ; LETKOVSCHINA ; 89 ; 2441 ;123 ;    ;     ;      ;         ;170; 6294 ;0   ;10.03.08 ; Слуцкий р-н           ; совм.башня 70м                                       ; 53.109770; 27.382880;G
$;M;R  ;MIO; Марьина Горка       ; MAR'INA GORKA; 95 ; 2442 ;123 ;456 ; 174 ; 2442 ;123 5   9;174; 2536 ;2   ;03.01.09 ; Пуховичский р-н       ; Новая Заря 15А, клуб "Олимпия", мачта                ; 53.502215; 28.170760;G
$;M;R  ;MIO; Клецк               ; KLETSK       ; 89 ; 2443 ;123 ;456 ; 173 ; 2443 ;1 3      ;173; 6293 ;67  ;12.01.10 ; Кирова 1              ; ЧУП "Клецкий производственно-пищевой завод", мачта   ; 53.070310; 26.654110;G 
$;M;R  ;MIO; Вилейка             ;              ; 99 ; 2446 ; 23 ;456 ; 202 ; 2446 ;  34 6  9;202;  493 ;1   ;18.07.17 ; Толстого 47           ; аптека, минибашня 15м *питон, сайт МТС*              ; 54.480407; 26.896594;Y*
$;M;R  ;MIO; Жилин Брод          ; ZHILIN BROD  ; 92 ; 2469 ;123 ;    ;     ;      ;         ;   ;      ;    ;02.01.09 ; Слуцкий р-н           ; совм.башня 70м                                       ; 53.211470; 27.762200;G
$;M;R  ;MIO; Дудинка             ; DUDINKA      ; 84 ; 2500 ;123 ;    ;     ;      ;         ;   ;      ;    ;01.11.14 ; Крупский р-н          ; совм.башня 70м                                       ; 54.597394; 28.907015;G
$;M;R  ;MIO; Борисов             ; BORISOV      ; 18 ; 2502 ;123 ;456 ; 171 ; 2502 ;123456789;171; 6292 ;789 ;19.09.07 ; Чапаева 56            ; з-д "Автогидроусилитель"                             ; 54.208730; 28.499900;*
$;M;R  ;MIO; Борисов             ; BORISOV      ; 18 ; 2503 ;1237;4568; 171 ; 2503 ;123456789;171; 6292 ;3456;11.11.07 ; 3го Интернационала 79 ; ОДО "БелСваМо", столб                                ; 54.247260; 28.505450;G
$;M;R  ;MIO; Калюжки             ; KALIUZHKI    ; 91 ; 2505 ;123 ;456 ; 203 ; 2505 ; 23  6   ;203; 6292 ;12  ;02.12.07 ; Смолевичский р-н      ; совм.башня 70м                                       ; 54.114902; 28.246663;G
$;M;R  ;MIO; Калюжки             ;              ;    ; 2505 ;    ;    ;     ;      ;         ;203; 2536 ;8   ;14.02.19 ; Смолевичский р-н      ; совм.башня 70м                                       ; 54.114902; 28.246663;G
$;M;R  ;MIO; Смолевичи           ; SMOLEVICHI   ; 94 ; 2506 ;123 ;456 ; 203 ; 2744 ;123456789;203; 2536 ;9   ;22.11.07 ; 50 лет Октября 11     ; СШ N1, стадион, башня 30м                            ; 54.026655; 28.096734;G
$;M;R  ;MIO; Смолевичи           ;              ;    ; 2506 ;    ;    ;     ;      ;         ;203; 2537 ;0   ;09.05.17 ; 50 лет Октября 11     ; СШ N1, стадион, башня 30м                            ; 54.026655; 28.096734;G
$;M;R  ;MIO; Смолевичи           ;              ;    ; 2506 ;    ;    ;     ;      ;         ;203;  494 ;1   ;09.05.17 ; 50 лет Октября 11     ; СШ N1, стадион, башня 30м                            ; 54.026655; 28.096734;G
$;M;R  ;MIO; Жодино              ; ZHODINO      ; 91 ; 2507 ;123 ;456 ; 203 ; 2507 ;123456   ;203; 6291 ;789 ;27.02.07 ; Ленина пр. 22         ; Дом Быта, мачта                                      ; 54.097532; 28.305751;G
$;M;R  ;MIO; Жодино              ; ZHODINO      ; 91 ; 2509 ;123 ;456 ; 203 ; 2509 ;1234567 9;203; 6291 ;456 ;27.08.06 ; Советская 6           ; ресторан "Алеся", мачта                              ; 54.105901; 28.356798;G
$;M;R  ;MIO; Борисов             ; BORISOV      ; 18 ; 2510 ;123 ;456 ; 171 ; 2510 ;123456789;171; 6291 ;2   ;10.03.06 ; Горького 135          ; общ.N2 з-да АвтоГидроУсилитель, мачта                ; 54.217926; 28.493085;G
$;M;R  ;MIO; Светлая Роща       ;SVETLAIA ROSCHA; 18 ; 2512 ;1237;    ;     ;      ;         ;171; 6290 ;789 ;27.02.07 ; Борисовский р-н       ; институт МЧС, трипод                                 ; 54.334879; 28.383787;G
$;M;R  ;MIO; Светлая Роща       ;               ;    ; 2512 ;    ;    ;     ;      ;         ;171; 6291 ;0   ;27.02.07 ; Борисовский р-н       ; институт МЧС, трипод                                 ; 54.334879; 28.383787;G
$;M;R  ;MIO; Камено              ; KAMENO       ; 78 ; 2530 ;123 ;    ;     ;      ;         ;   ;      ;    ;29.12.06 ; Логойский р-н         ; башня 70м                                            ; 54.417674; 28.019065;G
