KIND;OPR;STAT;AREA; CITY  ; CB                ;LAC ;  CID ;GSM ;DCS ; 3G L; 3G C ;  3G S   ;  DATE   ; ADDR                  ; REM                                   ;  OZIN    ;  OZIE    ;LOCK

/;Гродно

$;M;R;GR.; Гродно         ;                   ;    ; 5380 ;    ;    ; 234 ; 5153 ;12 45    ;   ;      ;    ;21.06.14 ; БЛК, 13                  ; общежитие, трипод                 ; 53.699369; 23.813920;G
$;M;R;GR.; Гродно         ;                   ; 234; 5381 ;123 ;456 ; 234 ; 5210 ;  3  6  9;234;  385 ; 8  ;30.07.12 ; Лиможа, 27               ; жилой дом, трипод                 ; 53.710137; 23.851924;
$;M;R;GR.; Гродно         ;                   ;    ; 5381 ;    ;    ; 234 ; 3217 ;       8 ;   ;      ;    ;02.02.20 ; Лиможа 27                ; жилой дом, трипод                 ; 53.710137; 23.851924;
$;M;R;GR.; Гродно         ;                   ; 234; 5395 ;123 ;456 ; 234 ; 5408 ;  34 67 9;234; 388  ;012 ;17.07.17 ;                          ; столб на Малыщинской? *питон*     ; 
$;M;R;GR.; Гродно         ;                   ;    ; 5395 ;    ;    ; 234 ; 2000 ;     6   ;   ;      ;    ;30.07.19 ;                          ; столб на Малыщинской? *питон*     ; 
$;M;R;GR.; Гродно         ;                   ; 233; 5438 ;    ;4   ; 233 ;      ;         ;   ;      ;    ;21.01.17 ; Кремко, 17               ; жилой дом, трипод                 ; 53.640000; 23.868210;G 
$;M;R;GR.; Гродно         ;                   ;    ; 5490 ;    ;    ; 233 ; 5616 ;         ;   ;      ;    ;10.05.20 ; пр-кт Я.Купалы, 16а      ; ТЦ "Корона", внутри               ; 53.663430; 23.834430;G*
$;M;R;GR.; Гродно         ;                   ; 234; 5801 ;123 ;456 ; 234 ; 5651 ;  34     ;234; 6468 ; 23 ;05.01.09 ; БЛК, 5                  ; ГрГУ, физико-технический ф-т, мачта; 53.700724; 23.815738;G 
$;M;R;GR.; Гродно         ;                   ;    ; 5801 ;    ;    ; 234 ; 5641 ;1  4     ;   ;      ;    ;25.01.19 ; БЛК, 5            ; ГрГУ, физико-технический ф-т, мачта, доп.; 53.700724; 23.815738;G 
$;M;R;GR.; Гродно         ;                   ; 233; 5802 ;123 ;456 ; 233 ; 5652 ; 2  56 89;233; 623  ; 23 ;21.09.09 ; пр-кт Клецкова, 12а      ; теплоузел, мачта                  ; 53.649858; 23.838482; 
$;M;R;GR.; Гродно         ;                   ; 34 ; 5804 ;123 ;456 ; 234 ; 5653 ;1      8 ;234; 623  ;4 6 ;22.12.08 ; Горького, 121            ; УСК РБ по ГрО, трубостойки        ; 53.715945; 23.813765;G*              
$;M;R;GR.; Гродно         ;                   ; 230; 5805 ;123 ;4568; 230 ; 5654 ;1  4  789;230; 623  ;789 ;22.12.08 ; Сов.Пограничников, 115   ; больница, трубостойки             ; 53.673550; 23.797486;G 
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ; 230 ;  135 ; 2  5  8 ;   ;      ;    ;03.03.19 ;                          ; доп. 5805?                        ; 
$;M;R;GR.; Гродно         ;                   ; 233; 5806 ;123 ;456 ; 233 ; 5655 ; 23    89;233; 993  ;1   ;09.01.09 ; Славинского, 13          ; общ.овощной фабрики, мачта        ; 53.647140; 23.825730;G
$;M;R;GR.; Гродно         ;                   ;    ; 5806 ;    ;    ; 233 ; 5504 ;12    78 ;   ;      ;    ;03.03.19 ; Славинского, 13          ; общ.овощной фабрики, мачта        ; 53.647140; 23.825730;G
$;M;R;GR.; Гродно         ;                   ; 34 ; 5807 ;123 ;456 ; 234 ; 5657 ; 23     9;   ;      ;    ;01.08.08 ; БЛК, 44                  ; ТЦ "Форты", мачта                 ; 53.696583; 23.805171;G 
$;M;R;GR.; Гродно         ;                   ; 230; 5808 ;123 ;456 ; 230 ; 6182 ;12   6   ;230; 6468 ; 8  ;25.02.09 ; Соломовой, 120а          ; общежитие, мачта                  ; 53.655540; 23.781525;G 
$;M;R;GR.; Гродно         ;                   ; 234; 5811 ;123 ;456 ; 234 ; 5661 ;         ;234;  625 ;789 ;25.02.09 ; Лиможа, 44      ;общ. Гродненские тепловые сети, трипод      ; 53.713433; 23.847282; 
$;M;R;GR.; Гродно         ;                   ;    ; 5811 ;    ;    ; 234 ; 5658 ;1  4  7  ;   ;      ;    ;25.02.09 ; Лиможа, 44      ;общ. Гродненские тепловые сети, трипод, доп.; 53.713433; 23.847282; 
$;M;R;GR.; Гродно         ;                   ;    ; 5811 ;    ;    ; 234 ; 4008 ;     6 89;   ;      ;    ;01.02.20 ; Лиможа, 44      ;общ. Гродненские тепловые сети, трипод      ; 53.713433; 23.847282; 
$;M;R;GR.; Гродно         ; GRODNO            ; 233; 5812 ;123 ;456 ; 233 ;      ;         ;   ;      ;    ;26.08.09 ; Славинского, 2	        ; в/ч 97035, клуб, мачта            ; 53.643945; 23.838514;G 
$;M;R;GR.; Гродно         ;                   ; 233; 5813 ;123 ;456 ; 233 ; 5665 ;12  5 7  ;   ;      ;    ;02.07.09 ; мкрн.Погораны-Кошевники  ; опорная мачта                     ; 53.633775; 23.903065;G
$;M;R;GR.; Гродно         ;                   ;    ; 5813 ;    ;    ; 233 ; 1515 ;   4     ;   ;      ;    ;21.09.19 ; мкрн.Погораны-Кошевники  ; опорная мачта                     ; 53.633775; 23.903065;G
$;M;R;GR.; Гродно         ;                   ; 234; 5814 ;123 ;456 ; 234 ; 5672 ;  3      ;   ;      ;    ;05.03.09 ; Домбровского, 23а        ; одноэтажное здание, мачта         ; 53.702370; 23.799106;G  
$;M;R;GR.; Гродно         ; GRODNO            ; 234; 5815 ;123 ;456 ; 234 ;      ;         ;234; 993  ;7   ;28.09.08 ; мкр-н Зарица             ; опорная мачта                     ; 53.753520; 23.838640;G 
$;M;R;GR.; Гродно         ;                   ; 234; 5818 ;123 ;456 ; 234 ; 5685 ;12 45  8 ;234; 995  ;012 ;24.08.08 ; Лиможа, 30               ; дискаунтер "Евроопт", мачта       ; 53.708410; 23.847810;G* 
$;M;R;GR.; Гродно         ;                   ;    ; 5818 ;    ;    ; 234 ; 4026 ;        9;   ;      ;    ;02.02.20 ; Лиможа, 30               ; дискаунтер "Евроопт", мачта       ; 53.708410; 23.847810;G* 
$;M;R;GR.; Гродно         ; GRODNO            ; 233; 5824 ;123 ;456 ;     ;      ;         ;   ;      ;    ;27.02.09 ; Садакова                 ; транформаторная, мачта            ; 53.621750; 23.841190;G
$;M;R;GR.; Гродно         ;                   ;    ; 6095 ;    ;    ;     ;      ;         ;   ;      ;    ;27.06.21 ; Терешковой, 20Б          ; общежитие, мачта                  ; 53.696699; 23.843300;G
$;M;R;GR.; Гродно         ;                   ;    ; 6332 ;    ;    ;     ;      ;         ;   ;      ;    ;26.05.21 ; пр-т Клецкова, 98а       ; ЦТП 10-91, мачта                  ; 53.655856; 23.853131;G
$;M;R;GR.; Гродно         ;                   ;    ; 6337 ;    ;    ;     ;      ;         ;   ;      ;    ;06.04.21 ; Великая Ольшанка, 13     ; опора освещения северо-запад      ; 53.623554; 23.815355;G
$;M;R;GR.; Гродно         ;                   ;    ; 6337 ;    ;    ;     ;      ;         ;   ;      ;    ;06.04.21 ; Великая Ольшанка, 13     ; опора освещения юго-восток        ; 53.622954; 23.816460;G

$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;234; 158  ;012 ;01.02.20 ; допы на БС 2813 или новая БС на Брикеля, 7?;
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;233; 336  ; 4  ;29.12.19 ; PSC=287? – карьер Зелёнка, БС 5327?; или БС 5324 в ГрО?;
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;234; 567  ; 2  ;17.04.20 ; Лиможа/Белые Росы        ;
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;234; 6468 ; 5  ;29.12.19 ; PSC=148? – около Домбровского, 51, БС 5804?; или 5803 в ГрО?;

$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ; 234 ; 1151 ;      7  ;   ;      ;    ;17.04.20 ; Курчатова/Лиможа/Брикеля    ;
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ; 233 ; 1294 ;1        ;   ;      ;    ;25.08.20 ; р-н ОАО "Гродно Азот"       ;
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ; 230 ; 1432 ;1  4  7  ;   ;      ;    ;03.03.19 ; р-н больницы Сов.Пограничников, 115;
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ; 234 ; 1478 ;   4     ;   ;      ;    ;30.07.19 ; в р-не ТЦ "Пегас" на Брикеля;
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ; 234 ; 1952 ;1        ;   ;      ;    ;17.04.20 ; Горького/Мясницкая       ;
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ; 230 ; 2020 ;   4     ;   ;      ;    ;03.03.19 ; между Суворова 135 и Тарусичи, доп. 0806?;
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ; 234 ; 2099 ; 2    8  ;   ;      ;    ;26.01.19 ; мачта на Комарова, 8?    ;
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ; 233 ; 4942 ;      8  ;   ;      ;    ;10.05.19 ; [243]  р-н Кремко 6      ;
$;M;R;GR.; Гродно         ;                   ;    ; 1226?;    ;    ; 234 ; 4975 ;1        ;   ;      ;    ;26.01.19 ; доп.сектор на БС 5807 или Врублевского, 5?;
$;M;R;GR.; Гродно         ;                   ;    ; 1226?;    ;    ; 234 ; 4979 ;  3     9;   ;      ;    ;26.01.19 ; БС 5807 или Врублевского, 5??;
$;M;R;GR.; Гродно         ;                   ;    ; 5442?;    ;    ; 233 ; 5606 ;      7  ;   ;      ;    ;10.05.19 ; [329] р-н Кремко 6       ;

$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ; 233 ;  584 ;123456   ;   ;      ;    ;01.07.20 ; Космонавтов/Карского/Азот;
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ; 233 ;  555 ;       89;   ;      ;    ;01.07.20 ; Космонавтов/Карского/Азот;

$;M;R;GR.; Гродно?        ;                   ;    ;      ;    ;    ; 233 ;  341 ;       8 ;   ;      ;    ;14.04.21 ; М6, скидельское шоссе (4я);


$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;29.05.16 ; Клецкова, 21б            ; ТЦ "Фламинго", внутри?            ; 53.647170; 23.846040;*
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;09.12.16 ; Сокольская, 20а          ; мачта                             ; 53.653590; 23.799720;G*w  
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;14.09.16 ; Фомичева, 2              ; ТЦ "Магнит", трипод               ; 53.657775; 23.842840;G
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;01.11.16 ; Фолюш, 15/201Б           ; кафе "Очаг", мачта                ; 53.663410; 23.778060;G 
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;02.06.17 ; Мясницкая, 25            ; мясокомбинат, трубостойки?        ; 53.723210; 23.827060;G*
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;27.08.12 ; Абремского, 64 (31)      ; Зарица-3, столб                   ; 53.747040; 23.833850;G
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;02.06.17 ; Кобяка, 10Б              ; ТЦ "Серпантин", трипод            ; 53.645180; 23.848490;G
$;M;R;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;02.06.17 ; Пучкова, 28              ; автопарк N2, мачта                ; 53.655970; 23.811250;G   


$;M;S;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;21.01.17 ; Южная, 19                ; столб                             ; 53.638225; 23.858785;G
$;M;S;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;21.01.17 ; Букетная, 3              ; столб                             ; 53.710220; 23.866400;G 
$;M;S;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;21.01.17 ; Огинского, 37            ; столб                             ; 53.621105; 23.806920;G 
$;M;S;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;21.01.17 ; Тавлая, 56               ; столб                             ; 53.711720; 23.858660;G 
$;M;S;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;21.01.17 ; Н.Орды, 14               ; столб                             ; 53.622000; 23.810840;G 
$;M;S;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;28.01.17 ; Тетки, 2а                ; автостоянка, столб                ; 53.688255; 23.804705;G 
$;M;S;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;28.01.17 ; мкр-н Барановичи         ; Ромашковая, столб *или life:)*    ; 53.672780; 23.739965;G*w
$;M;S;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;28.01.17 ; мкр-н Лососно            ; Венечная, столб *оператор ХЗ*     ; 53.669750; 23.7616205;G
$;M;S;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;07.02.17 ; Фурсенко, 10а            ; магазин "Южный", мачта            ; 53.626405; 23.855745;G
$;M;S;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;07.02.17 ; Александровича, 15       ; столб                             ; 53.628555; 23.848550;G
$;M;S;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;22.02.17 ; Л.Чайкиной, 35        ;общежитие ООО "Динамо Програм", трипод; 53.664530; 23.793610;G
$;M;S;GR.; Гродно         ;                   ;    ;      ;    ;    ;     ;      ;         ;   ;      ;    ;27.01.17 ; пр-кт Космонавтов, 60/6  ;ГОКЦ "Психиатрия и наркология", два трипода; 53.681180; 23.864830;G

$;M;D;GR.; Гродно         ;                   ; 33 ;  805 ;123 ;456 ; 233 ;  805 ;1234 67  ;   ;      ;    ;01.08.08 ; Поповича, 5              ; гостиница "Гродно", трубостойки, дем. в связи с реконструкцией здания; 53.670432; 23.801464;G
$;M;D;GR.; Гродно         ;                   ;    ;  816 ;    ;    ; 230 ; 3816 ;   4     ;   ;      ;    ;26.04.17 ; пр-кт Космонавтов, 56    ; ОАО "ГИАП", мачта, доп.           ; 53.674630; 23.863010;G
$;M;D;GR.; Гродно         ;                   ;    ;      ;    ;    ; 233 ; 3812 ;1  4  7  ;   ;      ;    ;16.02.16 ;                          ; г-ца "Турист", мачта, доп.        ; 53.654390; 23.846640;G
$;M;D;GR.; Гродно         ;                   ;    ;      ;    ;    ; 230 ; 3055 ;1  4  7  ;   ;      ;    ;25.12.16 ; Дзержинского, 54        ; многоуровневый паркинг, два трипода; 53.694200; 23.837880;G 
$;M;D;GR.; Гродно         ;                   ;    ; 5068 ;    ;    ; 230 ; 3068 ;1  4  7  ;   ;      ;    ;16.02.16 ; Лидская, 1               ; МРЦ "Галактика", трипод, доп.     ; 53.674500; 23.851990;G

/;Гродненская область

$;M;R;GRO; Луцковляны     ;                   ;    ;      ;    ;    ; 237 ;  547 ;   4  7  ;   ;      ;    ;25.08.20 ; Гродненский р-н      ; башня А1 70м                                    ; 53.436952; 23.9399710;G
$;M;R;GRO; Б.Михалки?     ;                   ;    ;      ;    ;    ; 232 ;  686 ;  3      ;   ;      ;    ;18.07.17 ; БС 5826? или БС 2865 по порядку?;
$;M;R;GRO; Слоним         ;                   ; 232;  736 ;123 ;456 ; 232 ; 1723 ;1 34567 9;232; 2337 ;0 2 ;05.02.08 ; Брестская, 40        ; ОАО "Фабрика худ. изделий", мачта               ; 53.088240; 25.307220;G
$;M;R;GRO; Слоним         ;                   ;    ;  736 ;    ;    ; 232 ; 4013 ;   4     ;   ;      ;    ;01.02.20 ; Брестская, 40        ; ОАО "Фабрика худ. изделий", мачта               ; 53.088240; 25.307220;G
$;M;R;GRO; Новая Стража   ; NOVAIA STRAZHA    ; 232;  739 ;123 ;    ;     ;      ;         ;232; 2337 ;345 ;05.02.08 ; Слонимский р-н       ; Р99, РТПС                                       ; 53.064071; 25.474038;G
$;M;R;GRO; Кореличи       ;                   ; 235;  771 ;123 ;456 ; 235 ; 1524 ;123456 89;235; 2337 ;678 ;22.01.12 ; Артюха, 13           ; строительный проф.лицей, мачта                  ; 53.576190; 26.143040;G 
$;M;R;GRO; Кореличи       ;                   ;    ;  771 ;    ;    ; 235 ; 1525 ;1  4  7  ;   ;      ;    ;23.03.19 ; Артюха, 13           ; строительный проф.лицей, мачта, доп.            ; 53.576190; 26.143040;G 
$;M;R;GRO; Кореличи       ;                   ;    ;  771 ;    ;    ; 235 ;  421 ;        9;   ;      ;    ;20.10.20 ; Артюха, 13           ; строительный проф.лицей, мачта                  ; 53.576190; 26.143040;G 
$;M;R;GRO; Кореличи       ;                   ;    ;  771 ;    ;    ; 235 ;  422 ;12       ;   ;      ;    ;20.10.20 ; Артюха, 13           ; строительный проф.лицей, мачта                  ; 53.576190; 26.143040;G
$;M;R;GRO; Слоним         ; SLONIM            ; 232;  791 ;123 ;456 ;     ;      ;         ;   ;      ;    ;11.05.09 ; Коссовский тр.,100   ; ТЦ "Дружба", клуб "Оскар", трипод               ; 53.070339; 25.311663;G
$;M;R;GRO; Новая Гожа     ; NOVAIA GOZHA      ;132 ;  811 ;123 ;456 ; 234 ;  811 ;1 34 67 9;   ;      ;    ;26.09.08 ; Гродненский р-н      ; бывшая казарма, мачта                           ; 53.805946; 23.866405;G
$;M;R;GRO; п/п Привалка   ; PRIVALKA          ; 32 ;  830 ;123 ;    ;     ;      ;         ;   ;      ;    ;04.06.07 ; Гродненский р-н      ;                                                 ;          ;          ;
$;M;R;GRO; Озеры          ; OZERY             ; 236;  831 ;1237;4568; 236 ; 2927 ;12345 78 ;   ;      ;    ;17.05.08 ; Красноармейская, 2   ; Беларусбанк, мачта                              ; 53.721752; 24.181761;G
$;M;R;GRO; Озеры          ;                   ;    ;  831 ;    ;    ; 236 ;  423 ;    5    ;   ;      ;    ;29.05.21 ; Красноармейская, 2   ; Беларусбанк, мачта                              ; 53.721752; 24.181761;G
$;M;R;GRO; Брузги         ; BRUZGI            ; 237;  832 ;1237;4568; 237 ;  747 ;1 34  7  ;237; 2346 ; 78 ;23.02.08 ; Гродненский р-н      ; М6, башня 70м                                   ; 53.542445; 23.695544;G
$;M;R;GRO; Брузги         ;                   ;    ;  832 ;    ;    ;     ;      ;         ;237; 2348 ; 0  ;13.02.19 ; Гродненский р-н      ; М6, башня 70м                                   ; 53.542445; 23.695544;G
$;M;R;GRO; п/п Берестовица; MINCHIKI          ; 232;  833 ;123 ; 56 ; 232 ;  833 ;1 3  6   ;   ;      ;    ;07.01.08 ; Берестовицкий р-н    ; Р99, мачта лесничества 70м                      ; 53.119942; 23.915647;G
$;M;R;GRO; Б.Берестовица  ; BERESTOVICA       ;138 ;  835 ;123 ;456 ; 232 ;  835 ; 23    89;   ;      ;    ;06.10.08 ; Ленина, 10           ; ЦРБ, мачта *питон*                              ; 53.196000; 24.018680;G 
$;M;R;GRO; Свислочь       ; SVISLOCH'         ;138 ;  836 ;123 ;456 ; 232 ;  836 ;1 3      ;232; 2348 ;  8 ;17.06.09 ; Кирова, 2            ; ЦРБ, труба котельной                            ; 53.033184; 24.094181;G
$;M;R;GRO; Свислочь       ;                   ;    ;  836 ;    ;    ;     ;      ;         ;232; 2355 ;  0 ;17.07.17 ; Кирова, 2            ; ЦРБ, труба котельной                            ; 53.033184; 24.094181;G
$;M;R;GRO; Волковыск      ; VOLKOVYSK         ; 232;  837 ;123 ;456 ; 232 ; 2965 ;123456789;232; 2355 ;123 ;03.01.11 ; С.Панковой, 58       ; общежитие, мачта                                ; 53.167903; 24.446406;G
$;M;R;GRO; Волковыск      ;                   ;    ;  837 ;    ;    ; 232 ; 2963 ;12 45 78 ;   ;      ;    ;08.05.18 ; С.Панковой, 58       ; общежитие, мачта                                ; 53.167903; 24.446406;G
$;M;R;GRO; Волковыск      ;                   ;    ;  837 ;    ;    ; 232 ; 4041 ;       89;   ;      ;    ;01.02.20 ; С.Панковой, 58       ; общежитие, мачта                                ; 53.167903; 24.446406;G
$;M;R;GRO; Волковыск      ;                   ;    ;  837 ;    ;    ; 232 ; 4045 ; 2       ;   ;      ;    ;01.02.20 ; С.Панковой, 58       ; общежитие, мачта                                ; 53.167903; 24.446406;G
$;M;R;GRO; Волковыск      ; VOLKOVYSK         ; 232;  838 ;123 ;456 ; 232 ; 2967 ;1234  7  ;232; 2355 ;4 6 ;03.01.11 ; Зенитчиков, 27       ; автобусный парк N4, мачта                       ; 53.149210; 24.462020;G
$;M;R;GRO; Волковыск      ;                   ;    ;  838 ;    ;    ; 232 ; 5905 ;1  4   7 ;   ;      ;    ;08.05.18 ; Зенитчиков, 27       ; автобусный парк N4, мачта, доп.                 ; 53.149210; 24.462020;G
$;M;R;GRO; Волковыск      ;                   ;    ;  838 ;    ;    ; 232 ; 4008 ; 2  5    ;   ;      ;    ;01.02.20 ; Зенитчиков, 27       ; автобусный парк N4, мачта, доп.                 ; 53.149210; 24.462020;G
$;M;R;GRO; Волковыск      ; VOLKOVYSK         ; 232;  839 ;1237;4568;     ;      ;         ;232; 2355 ;7   ;27.06.11 ; Октябрьская, 133     ; ОАО "Белакт", трипод                            ; 53.132529; 24.414437;G
$;M;R;GRO; Лида           ;                   ; 231;  840 ;123 ;456 ; 231 ; 2974 ;12345678 ;231; 2358 ;012 ;01.12.10 ; Рыбиновского, 20     ; общежитие, мачта                                ; 53.897138; 25.271376;G
$;M;R;GRO; Лида           ;                   ;    ;  840 ;    ;    ; 231 ; 2976 ;123456789;   ;      ;    ;20.01.18 ; Рыбиновского, 20     ; общежитие, мачта                                ; 53.897138; 25.271376;G
$;M;R;GRO; Лида           ;                   ;    ;  840 ;    ;    ; 231 ;  425 ;  3      ;   ;      ;    ;11.07.19 ; Рыбиновского, 20     ; общежитие, мачта                                ; 53.897138; 25.271376;G
$;M;R;GRO; Скидель        ;                   ; 237;  841 ;123 ;456 ; 237 ; 2977 ;123456789;237; 2358 ;345 ;17.05.08 ; Первомайская, 1      ; сахарный завод, труба ТЭЦ                       ; 53.573437; 24.210547;G
$;M;R;GRO; Скидель        ;                   ;    ;  841 ;    ;    ; 237 ; 3648 ;1  4  7  ;   ;      ;    ;08.05.18 ; Первомайская, 1      ; сахарный завод, труба ТЭЦ, доп.                 ; 53.573437; 24.210547;G
$;M;R;GRO; Скидель        ;                   ;    ;  841 ;    ;    ; 237 ;  425 ;    5678 ;   ;      ;    ;28.07.19 ; Первомайская, 1      ; сахарный завод, труба ТЭЦ                       ; 53.573437; 24.210547;G
$;M;R;GRO; Протасовщина   ; PROTASOVSCHINA    ; 231;  842 ;1237;    ;     ;      ;         ;231; 2358 ;6789;17.05.08 ; Щучинский р-н        ; М6, башня 70м                                   ; 53.588206; 24.510562;G
$;M;R;GRO; Пильчуки       ; PIL'CHUKI         ; 231;  843 ;123 ;    ;     ;      ;         ;231; 2359 ;012 ;06.12.10 ; Щучинский р-н        ; М6, башня 70м                                   ; 53.650737; 24.791293;G
$;M;R;GRO; Феликсово      ; FELIKSOVO         ; 231;  844 ;1237;456 ; 231 ;  701 ;123456789;231; 2359 ;3456;06.12.10 ; Лидский р-н          ; М6, башня 70м                                   ; 53.741579; 25.020697;G
$;M;R;GRO; Феликсово      ;                   ;    ;  844 ;    ;    ; 231 ;  426 ; 2       ;   ;      ;    ;03.02.20 ; Лидский р-н          ; М6, башня 70м                                   ; 53.741579; 25.020697;G
$;M;R;GRO; Мыто           ; MYTO              ; 231;  845 ;1237;456 ; 231 ;  705 ;123456789;231; 2359 ;789 ;17.05.08 ; Лидский р-н          ; М6, РТПС                                        ; 53.827724; 25.120615;G
$;M;R;GRO; Мыто           ;                   ;    ;  845 ;    ;    ; 231 ;  426 ;345      ;231; 2360 ; 0  ;23.07.17 ; Лидский р-н          ; М6, РТПС                                        ; 53.827724; 25.120615;G
$;M;R;GRO; Филоновцы      ;                   ; 231;  846 ;1237;456 ; 231 ; 2978 ;12 45    ;231; 2360 ;1234;04.10.06 ; Лидский р-н          ; М6, башня 70м                                   ; 53.836816; 25.473239;G
$;M;R;GRO; Морино         ; MORINO            ; 235;  847 ;123 ;456 ; 235 ;  711 ;123456789;235; 2360 ;567 ;19.06.11 ; Ивьевский р-н        ; М6, башня 70м                                   ; 53.878118; 25.700626;G
$;M;R;GRO; Морино         ;                   ;    ;  847 ;    ;    ; 235 ;  427 ;1        ;   ;      ;    ;02.03.21 ; Ивьевский р-н        ; М6, башня 70м                                   ; 53.878118; 25.700626;G
$;M;R;GRO; Лугомовичи     ; LUGOMOVICHY       ; 235;  848 ;1237;    ;     ;      ;         ;235; 2360 ;89  ;19.06.11 ; Ивьевский р-н        ; М6, башня 70м                                   ; 53.893418; 25.959403;G
$;M;R;GRO; Лугомовичи     ;                   ;    ;  848 ;    ;    ;     ;      ;         ;235; 2362 ; 0  ;21.07.17 ; Ивьевский р-н        ; М6, башня 70м                                   ; 53.893418; 25.959403;G
$;M;R;GRO; Бакшты         ; BAKSHTY           ; 235;  849 ;1237;    ; 235 ;  237 ;123456789;235; 2362 ;2345;23.04.12 ; Ивьевский р-н        ; М6, башня 70м                                   ; 53.945152; 26.189252;G 
$;M;R;GRO; Бакшты         ;                   ;    ;  849 ;    ;    ; 235 ;  427 ;  34     ;   ;      ;    ;24.10.20 ; Ивьевский р-н        ; М6, башня 70м                                   ; 53.945152; 26.189252;G 
$;M;R;GRO; Новогрудок     ;                   ; 235;  850 ;123 ;456 ; 235 ;  782 ;123456 89;235; 2362 ;678 ;05.08.11 ; Мицкевича, 3         ; дом быта, мачта                                 ; 53.595521; 25.823319;G
$;M;R;GRO; Новогрудок     ;                   ;    ;  850 ;    ;    ; 235 ; 2979 ;12 45 78 ;   ;      ;    ;12.08.17 ; Мицкевича, 3         ; дом быта, мачта, доп.                           ; 53.595521; 25.823319;G
$;M;R;GRO; Новогрудок     ;                   ;    ;  850 ;    ;    ; 235 ;  427 ;       89;   ;      ;    ;03.08.20 ; Мицкевича, 3         ; дом быта, мачта                                 ; 53.595521; 25.823319;G
$;M;R;GRO; Новогрудок     ;                   ;    ;  854 ;    ;    ;     ;      ;         ;235; 2362 ; 9  ;17.04.18 ; Волчецкого, 51а      ; поликлиника, мачта                              ; 53.594435; 25.810851;G
$;M;R;GRO; Новогрудок     ;                   ; 235;  854 ;123 ;456 ; 235 ; 2989 ;1234 67 9;235; 2365 ;01  ;05.08.11 ; Волчецкого, 51а      ; поликлиника, мачта                              ; 53.594435; 25.810851;G
$;M;R;GRO; Березовка      ;                   ; 231;  859 ;1237;4568; 231 ; 2991 ;123456789;231; 2365 ;2345;05.08.11 ; Корзюка, 8           ; cтеклозавод "Неман", мачта                      ; 53.718711; 25.504106;G
$;M;R;GRO; Березовка      ;                   ;    ;  859 ;    ;    ; 231 ; 2990 ;1  4  7  ;   ;      ;    ;23.07.17 ; Корзюка, 8           ; cтеклозавод "Неман", мачта, доп.                ; 53.718711; 25.504106;G
$;M;R;GRO; Березовка      ;                   ;    ;  859 ;    ;    ; 231 ;  430 ;   4567  ;   ;      ;    ;08.09.19 ; Корзюка, 8           ; cтеклозавод "Неман", мачта                      ; 53.718711; 25.504106;G
