KIND;OPR;STAT;AREA;CITY ;CB;LAC;CID;GSM;DCS;3G L;3G C;3G S;U-L;U900;U-S;DATE; ADDR              ; REM                                                  ;  OZIN    ;  OZIE    ;LOCK

/;Менская вобласць
$;4;R  ;MIO; Валяр'янава        ;v;   ;      ;         ;;201;700370;:51:52:53;;   ;        ;21.03.19; Менскі р-н           ; Лясная, вежа МТС 40м                                ; 53.974497; 27.666874;G
$;4;R  ;MIO; Бараўляны          ; ;   ;      ;         ;;201;700372;123;201;700372;56789:10;02.10.17; Фрунзенская 43        ; дзіцячы гематалагічны цэнтр, трубастойкі МТС      ; 53.9977  ; 27.6909  ;G
$;4;R  ;MIO; Бараўляны          ;v;   ;      ;         ;;201;700372;:51:52:53;;   ;        ;22.03.19; Фрунзенская 43        ; дзіцячы гематалагічны цэнтр, трубастойкі МТС      ; 53.9977  ; 27.6909  ;G
$;4;R  ;MIO; Раўбічы            ; ;   ;      ;         ;;201;700374;123;   ;      ;        ;20.07.18; Менскі р-н           ; СК, высокі трамплін                                 ; 54.059497; 27.738046;G
$;4;R  ;MIO; Раўбічы            ;v;   ;      ;         ;;201;700374;:51:52:53;;   ;        ;26.03.19; Менскі р-н           ; СК, высокі трамплін                                 ; 54.059497; 27.738046;G
$;4;R  ;MIO; Бальшавік          ; ;   ;      ;         ;;201;700377;123;201;700377; 67 9:10;22.06.18; Менскі р-н           ; саўгас Бальшавік, птушкафабрыка, трубастойкі МТС      ; 54.0026  ; 27.5805  ;G*
$;4;R  ;MIO; Бальшавік          ;v;   ;      ;         ;;201;700377;:51:52:53;;   ;        ;22.03.19; Менскі р-н           ; саўгас Бальшавік, птушкафабрыка, трубастойкі МТС      ; 54.0026  ; 27.5805  ;G*
$;4;R  ;MIO; Камсамолец         ; ;   ;      ;         ;;201;700378;123;   ;      ;        ;21.09.18; Менскі р-н           ; мачта МТС 40м                                        ; 54.077122; 27.565009;G
$;4;R  ;MIO; Камсамолец         ;v;   ;      ;         ;;201;700378;:51:52:53;;   ;        ;25.03.19; Менскі р-н           ; мачта МТС 40м                                        ; 54.077122; 27.565009;G
$;4;R  ;MIO; Лясны              ; ;   ;      ;         ;;201;700379;123;201;700379; 6  9   ;25.03.18; Менскі р-н           ; інтэрнат N15, трыпод і трубастойка МТС              ; 54.009   ; 27.6794  ;G
$;4;R  ;MIO; Лясны              ;v;   ;      ;         ;;201;700379;:51:52:53;;   ;        ;22.03.19; Менскі р-н           ; інтэрнат N15, трыпод і трубастойка МТС              ; 54.009   ; 27.6794  ;G
$;4;R  ;MIO; Малая Валоўшчына   ; ;   ;      ;         ;;216;700382;123;216;700382;  7  :10;02.07.18; Менскі р-н           ; вежа Сувязі белчыгункі                                 ; 53.972603; 27.257767;G
$;4;R  ;MIO; Малая Валоўшчына   ;v;   ;      ;         ;;216;700382;:51:52:53;;   ;        ;26.03.19; Менскі р-н           ; вежа Сувязі белчыгункі                                 ; 53.972603; 27.257767;G
$;4;R  ;MIO; Паперня            ; ;   ;      ;         ;;201;700383;123;   ;      ;        ;22.06.18; Менскі р-н           ; Р58, супольная вежа A1 і МТС 70м                         ; 54.029393; 27.567296;G
$;4;R  ;MIO; Паперня            ;v;   ;      ;         ;;201;700383;:51:52:53;;   ;        ;24.03.19; Менскі р-н           ; Р58, супольная вежа A1 і МТС 70м                         ; 54.029393; 27.567296;G
$;4;R  ;MIO; Лашаны             ; ;   ;      ;         ;;216;700396;123;   ;      ;        ;20.07.18; Менскі р-н           ; Р28, вежа МТС 70м                                   ; 54.050082; 27.297384;G
$;4;R  ;MIO; Лашаны             ;v;   ;      ;         ;;216;700396;:51:52:53;;   ;        ;29.03.19; Менскі р-н           ; Р28, вежа МТС 70м                                   ; 54.050082; 27.297384;G
$;4;R  ;MIO; Лісіцы             ; ;   ;      ;         ;;216;700398;123;   ;      ;        ;10.10.21; Менскі р-н           ; Р28, вежа МТС 70м                                   ; 54.104040; 27.269680;G
