KIND;OPR;STAT;AREA;CITY ;CB;LAC;CID;GSM;DCS;3G L;3G C;3G S;U-L;U900;U-S;DATE; ADDR     ; REM                                  ;   OZIN   ;   OZIE   ;LOCK

/;Менск

$;4;R  ;MI.; Менск ;v;;;;;208;700358;:51:52:53;;   ;        ;20.03.19; Вадалажскага 6        ; універсам, мачта МТС                 ; 53.9428  ;27.7081  ;G
$;4;R  ;MI.; Менск ; ;;;;;208;700359;123;208;700359;56789:10;17.12.15; Уруцкая 19            ; будкірмаш "Уручча", слуп МТС         ; 53.954945;27.695165;G
$;4;R  ;MI.; Менск ;v;;;;;208;700359;:51:52:53;;   ;        ;30.03.19; Уруцкая 19            ; будкірмаш "Уручча", слуп МТС         ; 53.954945;27.695165;G
$;4;R  ;MI.; Менск ; ;;;;;208;700360;123;208;700360; 67 9:10;18.12.17; Гінтаўта 12А          ; Эйсстыль, мачта МТС                  ; 53.9484  ;27.6725  ;G
$;4;R  ;MI.; Менск ;v;;;;;208;700360;:51:52:53;;   ;        ;29.03.19; Гінтаўта 12А          ; Эйсстыль, мачта МТС                  ; 53.9484  ;27.6725  ;G
$;4;R  ;MI.; Менск ; ;;;;;208;700361;123;   ;      ;        ;24.09.19; Скарыны 46            ; пажарная частка, мачта МТС           ; 53.929548;27.702143;G
$;4;R  ;MI.; Менск ;v;;;;;208;700361;:51:52:53;;   ;        ;29.12.19; Скарыны 46            ; пажарная частка, мачта МТС           ; 53.929548;27.702143;G
$;4;R  ;MI.; Менск ;v;;;;;204;700539;:51:52:53;;   ;        ;14.01.22; Газеты Звязда пр. 47  ; г-ца "Звязда", трубастойкі МТС       ; 53.861238;27.465541;G
$;4;R  ;MI.; Менск ; ;;;;;204;700539;123;   ;      ;        ;13.02.22; Газеты Звязда пр. 47  ; г-ца "Звязда", трубастойкі МТС       ; 53.861238;27.465541;G
$;4;R  ;MI.; Менск ; ;;;;;204;700729;1  ;   ;      ;        ;29.06.18; Громава 20            ; апора асвятлення (усход)             ; 53.853874;27.446091;G
